지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
138,2020-01-13,2.7,.4,2329,6.4,1418,,,,,,,9.2,290,956,5.8,250,1325,3.5,2998,-7.8,33,2329,46.1,3.4,1020.3,1024.2,2357,1017.3,102,1020.8,9.9,9,1200,1.84,10.89,,,,,,1.4,.8,2.3,-3.4,3.4,3.9,4.7,5.4,8.4,10.8,12.5,16.4,17.6,2.2,3.1,,
138,2020-01-14,2,-.7,618,7.1,1539,,,,,,,8.5,270,58,5.4,250,28,2.5,2129,-10.4,23,1506,40,2.8,1023.6,1025.8,2357,1021.7,1340,1024.1,10,4.9,1300,1.45,7.44,,,,,,5.3,4.6,2.2,-6.2,3.1,3.5,4.4,5.1,8.1,10.6,12.4,16.2,17.5,1.5,2.2,,
138,2020-01-15,1.7,-1.6,607,6.5,1506,,,,,,,7.6,250,1011,5,250,1140,2.9,2499,-9.1,26,1551,45.5,3.1,1025.9,1027.6,949,1024.4,1459,1026.4,10,9,1200,1.95,11.52,,,,,,0,0,1.7,-5.6,2.6,3.1,4,4.7,7.9,10.6,12.4,16.2,17.5,2,2.8,,
138,2020-01-16,2.1,-1.7,600,7.8,1528,,,,,,,6,230,448,3.9,230,1059,2.6,2252,-9.7,26,1517,42.4,2.9,1024.5,1027.3,726,1023.1,1442,1025,10,7.8,1300,1.68,9.97,,,,,,3.9,.4,2,-3.8,2.6,3.1,3.8,4.6,7.7,10.5,12.3,16.1,17.4,1.9,2.8,,
138,2020-01-17,4.5,.9,636,9.7,1410,.67,,,,,0,4.8,230,448,3.2,250,1133,1.9,1653,-5,39,135,50.8,4.5,1020.8,1023.8,1,1019.4,1508,1021.3,10,4.4,1300,1.39,7.17,,,,,,8.4,4.5,3.6,-.8,3.6,3.7,4.1,4.7,7.5,10.4,12.3,16.1,17.5,1.3,1.9,0,
138,2020-01-18,4.6,2.3,2359,7.9,1437,9.77,,,,,.1,4.9,230,920,3.4,250,947,2,1686,-2.6,43,2334,60.6,5.2,1019.2,1020.5,1009,1018.5,1340,1019.7,10,.2,1200,1.06,4.98,,,,,,7.8,5.9,3.9,-.8,4.7,4.9,5.1,5.4,7.5,10.3,12.2,16,17.4,1.2,1.7,.1,
138,2020-01-19,4.7,1.3,153,9.2,1358,,,,,,,8.3,290,1416,4.8,250,1651,2.7,2362,-5.5,39,1621,47.9,4.1,1017.7,1019.9,1,1015.8,1402,1018.2,10.1,5.4,1300,1.7,7.78,,,,,,5.1,3.1,2.5,-1.6,4,4.3,4.9,5.4,7.6,10.2,12.1,15.9,17.4,1.7,2.4,,
138,2020-01-20,4.8,2.4,553,8.6,1502,,,,,,,10.4,230,1343,6.2,290,1541,2.6,2228,-6.1,31,1604,45.8,3.9,1020.7,1025.3,2348,1019.1,1453,1021.2,10.1,8.5,1200,2.06,10.89,,,,,,1.9,1.9,3.3,-4,4.2,4.5,5,5.5,7.7,10.2,12.1,15.9,17.4,2,2.9,,
138,2020-01-21,3.6,-1.3,742,8.1,1451,,,,,,,6.6,250,8,3.9,250,8,2.3,2023,-6,35,1223,50.3,4,1028.8,1031.5,939,1025,4,1029.3,10.1,9.1,1200,1.94,11.59,,,,,,1.6,.8,3.4,-3.5,4,4.2,4.8,5.4,7.6,10.1,12,15.8,17.4,1.7,2.4,,
138,2020-01-22,6,3.2,137,8.8,1428,8.5,,,,,2.2,3.6,250,814,2.7,250,144,1.3,1153,1,52,1123,71.6,6.8,1024.8,1029.1,3,1022.5,2323,1025.3,10.1,0,1100,.68,2.46,,,,,,9.9,8,4.9,2.1,5,5,5.3,5.7,7.6,10.1,11.9,15.8,17.4,.6,.8,6.2,
138,2020-01-23,7.9,6.5,1,10.2,1615,10.58,,,,,4.1,4.5,360,526,2.9,250,2127,1.4,1241,6.2,71,1544,89.4,9.5,1022.1,1025.1,2228,1020.7,342,1022.6,10.2,0,1500,.39,2.1,,,,,,9.6,5,7,5.4,6.6,6.6,6.5,6.5,7.7,10.1,11.9,15.8,17.4,.5,.7,.1,
138,2020-01-24,7.6,4.1,753,12.7,1311,8.75,,,,,5.7,7.3,50,1344,6.1,50,1847,2.8,2442,3.9,51,1147,79,8.2,1028.9,1032.4,2101,1024.8,131,1029.4,10.2,3.9,1200,1.95,7.33,,,,,,7.9,4.8,5.9,1.6,6.4,6.6,6.7,6.8,8,10,11.9,15.7,17.3,1.4,2,5.7,
138,2020-01-25,8.5,6.9,2327,9.8,1330,2.42,,,,,0,7.8,90,124,5,90,410,2.4,2094,2.7,59,1306,67.4,7.4,1029.4,1032.1,7,1028.3,1655,1029.9,10.2,0,1100,.72,3.37,,,,,,10,6.8,6.8,4.6,7.1,7.2,7.3,7.4,8.2,10.1,11.9,15.7,17.3,.9,1.3,,
138,2020-01-26,8.3,4.7,628,10.2,1246,8.63,,,,,1.8,13.8,50,2400,10.7,50,2311,4.2,3638,4.9,66,1714,79.8,8.7,1026.6,1028.5,1016,1025.6,2333,1027.1,10.2,.5,1200,1.12,4.38,,,,,,9.1,7.1,7,-1.1,6.8,6.9,7.1,7.4,8.5,10.1,11.8,15.6,17.3,1.2,1.8,8.2,
138,2020-01-27,8.5,7.3,1551,9.8,613,24,,,,,58.9,16.4,50,1041,12.6,50,1740,9.6,8309,6.4,72,835,87.6,9.6,1018.3,1026,6,1015.6,2042,1018.8,10.3,0,1000,.15,.71,,,,,,10,8.5,7.3,6.1,7.4,7.5,7.7,7.8,8.6,10.2,11.9,15.6,17.3,.8,1.1,57.3,
138,2020-01-28,7.8,6,2353,9.2,1455,13.17,,,,,6.9,12.7,50,41,8.9,50,6,4.2,3659,4,60,1900,77.6,8.2,1015.9,1018,2315,1014.8,455,1016.4,10.3,0,1400,.68,2.95,,,,,,8.4,7.4,7.2,3.7,7.3,7.4,7.6,7.7,8.4,10.1,11.8,15.5,17.3,.8,1.2,2.1,
138,2020-01-29,7.1,4.7,520,11,1313,5.83,,,,,.8,7,360,1149,4.7,20,1155,2.3,1948,1.3,58,1309,67.1,6.7,1014.8,1017.9,9,1014,1443,1015.3,10.3,2.5,1100,2.09,7.46,,,,,,8.5,6.4,6,0,6.6,6.8,7.2,7.4,8.7,10.1,11.7,15.4,17.2,1.5,2.2,.8,
138,2020-01-30,5.9,4.3,800,8.3,1329,1.25,,,,,0,7.9,50,1218,5,360,1220,2.7,2313,-.2,55,849,65.6,6.1,1014.2,1017.5,2335,1013,423,1014.7,10.4,2.3,1300,1.42,6.78,,,,,,8.1,6.9,5.3,2,5.9,6.2,6.9,7.3,8.8,10.1,11.7,15.4,17.2,1.1,1.6,0,
138,2020-01-31,5.3,2.8,2344,9,1210,1,,,,,0,5.2,250,1425,3.2,290,1410,1.6,1400,-1.1,40,1639,63.9,5.7,1018.8,1021.7,2334,1017.2,37,1019.3,10.4,3.3,1100,2.08,7.99,,,,,,5.9,4.9,4.9,-4.4,5.7,6.2,6.8,7.1,8.8,10.1,11.7,15.3,17.2,1.3,1.9,,
138,2020-02-01,4.5,1.2,629,8.3,1549,,,,,,,7.8,250,942,5.2,230,1235,2.5,2127,-2.3,44,1558,62.5,5.2,1022.9,1024.8,2301,1021.5,1,1023.4,10.4,9.1,1200,2.05,11.67,,,,,,1.3,.8,3.3,-2.6,4.5,5,5.9,6.6,8.7,10.2,11.6,15.2,17.2,1.6,2.3,,
138,2020-02-02,5.4,1.2,741,10.6,1550,,,,,,,8.4,270,1349,5.6,250,1357,2.4,2099,-3.9,27,1353,53.8,4.6,1023.6,1026.5,844,1022.3,1718,1024.1,10.4,9.1,1100,1.67,11.58,,,,,,2.1,0,3.4,-1.4,4.7,5,5.7,6.2,8.5,10.2,11.6,15.2,17.1,2.2,3.1,,
138,2020-02-03,4.4,1.4,2359,9,1431,,,,,,,8.1,270,1042,5,290,1044,2.4,2058,-7.9,25,1521,41.4,3.4,1024.3,1027.4,2317,1022,232,1024.8,10.5,8.4,1200,2.17,12.8,,,,,,1.3,.3,3.4,-7.3,4.7,5.1,5.6,6.1,8.4,10.1,11.6,15.1,17.1,2.4,3.5,,
138,2020-02-04,3.5,-1.5,701,8.9,1530,,,,,,,7,200,1428,4.4,230,1450,2.6,2281,-11.2,20,1432,34.3,2.6,1024.4,1028,840,1022.1,1643,1024.9,10.5,9.6,1200,2.27,14.28,,,,,,.4,.3,3.1,-4.3,4.1,4.5,5.2,5.8,8.2,10,11.6,15,17.1,2.6,3.7,,
138,2020-02-05,.2,-3.5,2354,3.8,146,,,,,,,8.7,250,304,5.3,270,431,3.5,3040,-16.2,16,1234,29.8,1.9,1026.8,1031.3,2347,1022.2,159,1027.3,10.5,9.6,1200,2.36,14.9,,,,,,.9,.9,2.7,-5.3,3.5,4,4.9,5.6,8,10,11.6,15,17,2.7,3.9,,
138,2020-02-06,-1,-6.6,620,4.5,1245,4,,,,,1,6.9,270,15,5.5,50,1416,2.8,2416,-7.5,32,1229,65.5,4,1031.8,1034.3,1046,1030.7,2316,1032.3,10.6,5.8,1200,2.16,10.46,,,,,,3.5,2.9,.7,-8,2,2.6,3.7,4.7,7.7,9.8,11.5,14.9,16.9,1.1,1.5,1,
138,2020-02-07,2.8,-1.7,644,8.2,1454,,,,,,,8.4,250,2110,6.8,250,2108,2.6,2204,-7.4,20,1246,50.9,3.6,1026.4,1031,6,1024.1,1543,1026.9,10.6,8.3,1200,2.03,12.39,,,,,,5.4,.9,2.8,-6.3,3.2,3.5,4,4.6,7.4,9.8,11.5,14.9,17,2.2,3.1,,
138,2020-02-08,3.5,.5,731,8,1413,,,,,,,7.3,290,1439,4.8,250,1037,2.6,2274,-7.3,29,1438,46.1,3.6,1024.2,1027.1,2321,1021.9,1452,1024.7,10.6,9.8,1200,2.22,13.91,,,,,,.8,.8,3.3,-5.8,3.9,4.1,4.4,4.9,7.3,9.7,11.5,14.9,17,2.4,3.4,,
138,2020-02-09,3.3,-1.3,716,8.9,1531,,,,,,,9.1,250,2342,5,250,1632,3,2565,-8.5,24,1721,43.4,3.2,1023.3,1027.7,245,1019.8,2334,1023.8,10.7,8.6,1200,2.29,13.91,,,,,,.9,.4,4,-3,4.2,4.4,4.7,5.1,7.2,9.5,11.3,14.7,16.9,2.7,3.9,,
138,2020-02-10,5.6,1.6,501,11.1,1326,,,,,,,8.7,270,333,6.2,250,256,2.7,2318,-2.4,29,1315,57.1,5.2,1023,1027.8,2351,1019.9,322,1023.5,10.7,9.7,1200,2.18,13.45,,,,,,.3,.3,5.9,-4.1,5.4,5.4,5.4,5.6,7.3,9.5,11.4,14.8,17,1.9,2.7,,
138,2020-02-11,8.2,1,727,14.5,1327,,,,,,,6.3,140,1719,4.5,160,1615,2,1755,1.5,39,1319,64.1,7,1027.6,1030.3,1025,1026.2,2232,1028.1,10.7,8.6,1200,2.05,12.61,,,,,,3.9,1.4,7.5,-2.7,6.5,6.3,6.1,6.2,7.4,9.5,11.3,14.8,16.9,2,2.8,2.5,
138,2020-02-12,10.1,8.4,635,12,1729,13.75,,,,,6.6,6.5,250,2124,4.1,250,2142,1.4,1220,8.6,71,1,91,11.3,1017,1026.3,1,1011.9,1711,1017.5,10.8,0,1300,.16,1.08,,,,,,9.1,7,8.3,6.5,7.9,7.7,7.5,7.3,7.6,9.5,11.2,14.7,16.9,.5,.7,4.1,
138,2020-02-13,12.3,8.8,2352,16.3,1455,,,,,,,7.9,250,1448,5,230,1229,2.7,2350,6.2,46,1833,68.3,9.6,1016.9,1019.6,2129,1013.4,104,1017.4,10.8,9.3,1200,2.35,14.27,,,,,,4,2.8,11.7,4,10.2,9.8,9,8.4,8.1,9.6,11.3,14.8,17,2.4,3.4,,
138,2020-02-14,10.9,7.8,751,15.5,1328,,,,,,,5.1,250,909,3.4,50,1517,1.9,1635,6.1,35,1130,74.3,9.5,1020,1024.5,2314,1018.3,228,1020.5,10.8,7.3,1200,2.31,13.28,,,,,,4.6,1.5,10,2.7,9.9,9.7,9.3,9,8.5,9.6,11.2,14.7,16.8,2.1,2.9,,
138,2020-02-15,12.3,9.4,6,15.5,1126,,,,,,,7.2,20,1141,4.6,50,1243,2.5,2190,9.3,62,1038,82.3,11.7,1019.2,1024.5,907,1012.3,2348,1019.7,10.9,4.8,1200,2.24,10.72,,,,,,8.5,5.4,11.3,4.2,11.1,10.7,10.1,9.7,9,9.7,11.2,14.7,16.9,1.6,2.2,1.8,
138,2020-02-16,6,.3,2355,12.5,1,6.58,,,,,1.8,11.9,290,1319,6.9,270,1258,3.6,3150,.2,47,1627,67.5,6.9,1009.3,1013.7,2241,1006.2,601,1009.8,10.9,6.8,1200,2.4,12.15,,,,,,6.9,5.4,8.3,-.9,9.8,10.2,10.5,10.2,9.4,9.8,11.2,14.6,16.8,2.1,3,0,
138,2020-02-17,-.6,-3.7,2354,2.6,1355,.33,,,,,0,13.2,290,1651,7.7,250,1431,5,4342,-10.3,33,1423,48.4,2.8,1014.1,1019,2400,1011.7,1614,1014.6,10.9,10,1200,2.55,15.19,,,,,,2.4,2.4,2.1,-5,4.6,5.7,7.2,8.1,9.6,10,11.2,14.5,16.7,2.2,3.1,,
138,2020-02-18,.6,-4.7,530,6.4,1542,,,,,,,8.7,290,728,5.7,270,729,3.6,3099,-12,23,1459,39.8,2.5,1024,1027.3,2340,1019,1,1024.5,11,10.3,1200,2.54,16.52,,,,,,0,0,3,-6,3.9,4.5,5.5,6.5,9.1,10.1,11.2,14.4,16.7,2.7,3.9,,
138,2020-02-19,5.2,.1,448,11.5,1401,,,,,,,8.7,230,716,6.1,250,632,2.8,2376,-5.5,26,1334,46.8,4.2,1028.2,1030.2,926,1027.2,1,1028.7,11,9.8,1200,2.47,15.77,,,,,,3.6,0,6.1,-1.7,5.8,5.9,6,6.4,8.6,10.1,11.3,14.4,16.7,2.5,3.6,,
138,2020-02-20,7.3,3,628,12.3,1631,,,,,,,5.8,90,1742,4.2,90,1747,2.1,1835,-1,28,1116,56.6,5.8,1032.4,1035.4,2133,1029.6,1,1032.9,11.1,9.5,1200,2.35,14.6,,,,,,1.4,0,7.6,-4.2,7.4,7.4,7.2,7.2,8.4,10.1,11.3,14.4,16.7,2.2,3.1,,
138,2020-02-21,10.1,3,655,16.7,1429,2.75,,,,,0,9.1,160,1528,6.4,140,1518,2.7,2342,1.6,30,1437,57.8,6.9,1029.9,1035.5,139,1023.4,2400,1030.4,11.1,9.9,1400,1.97,13.83,,,,,,5.9,2,10.4,-3.2,8.6,8.2,7.9,7.9,8.5,10,11.3,14.4,16.7,2.9,4.1,.1,
138,2020-02-22,9.3,4.4,2359,12.5,1347,2.28,,,,,.1,12.8,250,1418,7.9,250,1427,4.3,3691,-3.1,23,1641,44.9,5.3,1022.1,1026.5,2340,1019.1,406,1022.6,11.1,10.2,1200,2.43,15.62,,,,,,2.3,2.3,10.7,2.6,9.9,9.8,9.4,9,8.7,10,11.4,14.4,16.7,3.8,5.5,,
138,2020-02-23,5.8,1,617,11.8,1615,,,,,,,8.2,270,731,5,250,734,2.7,2372,-8.3,19,1643,37.3,3.3,1027.1,1030.6,904,1025.7,1640,1027.6,11.2,10.6,1200,2.61,17.14,,,,,,0,0,7.9,-4.1,7.7,8,8.3,8.6,8.9,10,11.3,14.3,16.6,3.2,4.6,,
138,2020-02-24,11.1,4.1,22,17.8,1536,,,,,,,8,250,457,4.6,230,1108,2.7,2299,-6.8,12,1525,29.6,3.8,1022.8,1026.4,1,1021.1,1741,1023.3,11.2,8.5,1200,2.49,14.73,,,,,,4.6,2,10.5,-1.1,8.8,8.6,8.5,8.5,9,10.1,11.3,14.3,16.6,3.4,4.8,21.8,
138,2020-02-25,8.2,7.3,1847,12.1,1,23.75,,,,,46.9,7.9,20,2136,5.3,20,2144,2.4,2080,7.3,30,1,94.3,10.2,1018,1022.1,128,1015.3,1431,1018.5,11.2,0,1000,.17,1.02,,,,,,10,7.9,8.1,6.4,8.3,8.6,8.9,9,9,10.1,11.3,14.2,16.5,.5,.7,25.1,
138,2020-02-26,8,5.4,2400,9.6,137,9.47,,,,,2.9,7.2,20,148,4.8,20,140,2.8,2389,5.6,73,1343,85.5,9.1,1022.8,1026.6,2323,1019.4,1,1023.3,11.3,.1,1300,.84,3.37,,,,,,10,6.9,8.4,4.5,8.5,8.5,8.6,8.6,9,10,11.3,14.2,16.5,.7,1,3.1,
138,2020-02-27,5,2.5,2345,7.6,1315,10.52,,,,,.2,5.6,340,6,4,50,1723,1.9,1655,.7,55,1500,75,6.5,1028.9,1030.9,949,1026.6,1,1029.4,11.3,.8,1300,1.26,6.54,,,,,,7.8,6.4,6.5,-3.1,7.1,7.4,8,8.3,9,10,11.2,14.1,16.4,1,1.4,0,
138,2020-02-28,4.9,1.5,429,9,1300,3.42,,,,,.4,5.9,200,1408,4.3,200,1432,1.8,1554,2.2,59,1253,83.3,7.2,1023.6,1029.4,1,1019.9,2348,1024.1,11.4,0,1200,1.02,4.46,,,,,,6.8,5.8,4.4,-1,5.4,5.9,6.8,7.4,9,10,11.2,14.1,16.4,.8,1.1,.4,
138,2020-02-29,7.2,2.3,645,11.3,1550,,,,,,,5.5,50,1604,4.3,50,1608,2.1,1807,4.3,63,1218,82.9,8.3,1017.9,1020,2342,1016.8,1509,1018.4,11.4,4.5,1000,1.75,10.41,,,,,,6,3.6,6.9,0,6.8,6.9,7,7.3,8.9,10.1,11.2,14.1,16.4,1.3,1.9,,
138,2020-03-01,9.5,6.9,628,12.2,1605,,,,,,,5.7,110,1500,4.6,90,1501,1.8,1534,5.4,64,1557,76.1,9,1018,1020.6,803,1016.6,2357,1018.5,11.4,1.4,1500,1.03,4.09,,,,,,8.9,8.6,8.6,4.6,8.1,8.1,8.1,8.2,8.9,10.1,11.3,14.1,16.4,1.2,1.7,0,
138,2020-03-02,7.5,5,2308,12.4,1413,.5,,,,,0,7.7,20,1500,6.2,50,1506,3,2559,.3,29,1256,62.1,6.4,1021.3,1026.7,2248,1016.4,22,1021.8,11.5,8.4,1200,2.71,16.45,,,,,,4.8,3.1,8.5,2.9,9.3,9.1,8.8,8.7,9,10.1,11.2,14,16.4,2.5,3.6,2,
138,2020-03-03,7.5,4.9,527,9.9,1211,3.7,,,,,2,6,70,1322,4.2,160,2107,2.1,1841,3.3,62,1451,75.8,7.8,1024.8,1028.4,848,1022.3,2347,1025.3,11.5,1.5,1100,1.61,5.92,,,,,,7.9,7.3,7.2,2.8,7.8,8.1,8.5,8.8,9.2,10.1,11.2,14,16.4,1.2,1.8,0,
138,2020-03-04,6.8,1.5,2353,11.1,1420,,,,,,,11.3,270,1640,7.3,270,1405,3.7,3185,-4.2,22,1654,49,4.8,1018.7,1022.3,1,1015.8,1636,1019.2,11.5,9.5,1200,2.69,17.54,,,,,,3.5,2.4,8.3,-1.3,8.5,8.6,8.6,8.7,9.4,10.2,11.3,14.1,16.4,3.5,5,,
138,2020-03-05,4.8,-.3,650,10.9,1628,,,,,,,10.1,290,23,6.4,270,3,2.8,2441,-7.6,22,1623,42,3.5,1022.9,1025.6,922,1020.1,1,1023.4,11.6,10.8,1200,2.74,18.43,,,,,,0,0,6.9,-3.9,7.1,7.5,7.9,8.2,9.3,10.2,11.2,14,16.3,2.8,4,,
138,2020-03-06,7.2,.3,558,14.8,1531,,,,,,,6.2,230,1156,4.3,250,1200,2.1,1777,-6.8,15,1416,41,3.8,1021.2,1024.3,909,1018.7,1745,1021.7,11.6,10.8,1200,2.87,19.66,,,,,,1.5,0,8.6,-6,7.8,7.9,8,8.2,9.3,10.3,11.3,14,16.3,3.4,4.9,,
138,2020-03-07,7.8,3.9,427,11.6,1609,2.4,,,,,.6,4.7,250,1120,3.4,50,1721,1.6,1373,1,49,148,63.1,6.7,1018,1020.7,9,1016,1648,1018.5,11.6,.3,1200,1.24,5.87,,,,,,9.4,3,7.6,-2.8,7.7,7.9,8.2,8.4,9.1,10.2,11.2,13.9,16.3,1.2,1.7,.6,
138,2020-03-08,9.2,4.9,713,13.1,1400,,,,,,,6.6,50,1225,5.4,50,1226,2.1,1780,5.1,59,1350,76.3,8.8,1019,1021.4,1120,1017.5,417,1019.5,11.7,9.7,1200,2.64,17.15,,,,,,2,1.3,12.3,-1,10.3,9.8,9.2,9,9.2,10.3,11.4,14,16.4,2.1,3.1,,
138,2020-03-09,10.1,4.4,704,13.6,1152,2.75,,,,,.9,5.8,110,1535,4,90,1542,1.8,1576,7.1,65,1149,82.1,10.2,1014.4,1019.6,46,1010,2358,1014.9,11.7,3.2,900,1.23,6.87,,,,,,7.5,5.5,9.7,-.1,9.3,9.4,9.4,9.4,9.4,10.3,11.3,13.9,16.3,1.1,1.5,13,
