지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
131,2021-02-01 00:01,7,0,144.7,.9,1014.9,1022.1,53.7,0,0
131,2021-02-01 00:02,7,0,136.9,.7,1014.9,1022.1,53.1,0,0
131,2021-02-01 00:03,6.9,0,134.9,.3,1014.9,1022.1,53.4,0,0
131,2021-02-01 00:04,6.8,0,127.2,.4,1014.8,1022.1,54.3,0,0
131,2021-02-01 00:05,6.7,0,122.8,.5,1014.8,1022.1,53.8,0,0
131,2021-02-01 00:06,6.6,0,113.2,.4,1014.8,1022.1,53.9,0,0
131,2021-02-01 00:07,6.6,0,108.9,.2,1014.8,1022.1,54,0,0
131,2021-02-01 00:08,6.5,0,95.6,.2,1014.7,1022,54.7,0,0
131,2021-02-01 00:09,6.4,0,83.6,.5,1014.7,1022,54.4,0,0
131,2021-02-01 00:10,6.3,0,114.3,.5,1014.7,1022,54.5,0,0
131,2021-02-01 00:11,6.3,0,142.8,.5,1014.7,1022,55,0,0
131,2021-02-01 00:12,6.2,0,143.9,.8,1014.7,1022,55.2,0,0
131,2021-02-01 00:13,6.1,0,126.9,.6,1014.7,1022,56.1,0,0
131,2021-02-01 00:14,6,0,139.1,.6,1014.7,1022,55.8,0,0
131,2021-02-01 00:15,6,0,146.5,.7,1014.7,1022,56,0,0
131,2021-02-01 00:16,6,0,140.4,.5,1014.7,1022,56.7,0,0
131,2021-02-01 00:17,5.9,0,136.9,.6,1014.7,1022,56.5,0,0
131,2021-02-01 00:18,5.9,0,132.5,.7,1014.6,1021.9,56.6,0,0
131,2021-02-01 00:19,5.9,0,128.1,.6,1014.6,1021.9,56.9,0,0
131,2021-02-01 00:20,5.9,0,116.3,.5,1014.6,1021.9,57.2,0,0
131,2021-02-01 00:21,6,0,107.9,.6,1014.6,1021.9,56.7,0,0
131,2021-02-01 00:22,6,0,109.6,.7,1014.6,1021.9,56.8,0,0
131,2021-02-01 00:23,6,0,98.4,.8,1014.6,1021.9,57.2,0,0
131,2021-02-01 00:24,6.1,0,92.5,.8,1014.5,1021.8,57.6,0,0
131,2021-02-01 00:25,6.1,0,91.6,.6,1014.5,1021.8,57.2,0,0
131,2021-02-01 00:26,6.1,0,103.9,.7,1014.5,1021.8,56.7,0,0
131,2021-02-01 00:27,6,0,76.5,.4,1014.5,1021.8,57.2,0,0
131,2021-02-01 00:28,6,0,64.3,.4,1014.5,1021.8,57.2,0,0
131,2021-02-01 00:29,6.1,0,61,.4,1014.5,1021.8,57.2,0,0
131,2021-02-01 00:30,6.2,0,78.3,.4,1014.4,1021.7,57.3,0,0
131,2021-02-01 00:31,6.3,0,80,.4,1014.4,1021.7,57,0,0
131,2021-02-01 00:32,6.3,0,73.3,.3,1014.4,1021.7,56.8,0,0
131,2021-02-01 00:33,6.3,0,100.5,.4,1014.4,1021.7,57.1,0,0
131,2021-02-01 00:34,6.3,0,98.4,.3,1014.4,1021.7,56.8,0,0
131,2021-02-01 00:35,6.3,0,96.9,.5,1014.4,1021.7,56.5,0,0
131,2021-02-01 00:36,6.3,0,79.3,.5,1014.4,1021.7,56.9,0,0
131,2021-02-01 00:37,6.3,0,89.2,.3,1014.4,1021.7,56.7,0,0
131,2021-02-01 00:38,6.4,0,111.3,.3,1014.4,1021.7,56.5,0,0
131,2021-02-01 00:39,6.4,0,123.4,.2,1014.4,1021.7,56.3,0,0
131,2021-02-01 00:40,6.3,0,124.2,.2,1014.3,1021.6,56.7,0,0
131,2021-02-01 00:41,6.3,0,137.1,.1,1014.3,1021.6,56.4,0,0
131,2021-02-01 00:42,6.3,0,137.7,0,1014.3,1021.6,56.5,0,0
131,2021-02-01 00:43,6.3,0,0,0,1014.3,1021.6,56.6,0,0
131,2021-02-01 00:44,6.3,0,0,0,1014.3,1021.6,57.4,0,0
131,2021-02-01 00:45,6.2,0,0,0,1014.3,1021.6,56.8,0,0
131,2021-02-01 00:46,6.2,0,165.3,0,1014.3,1021.6,56.9,0,0
131,2021-02-01 00:47,6.3,0,182.8,.2,1014.3,1021.6,57.4,0,0
131,2021-02-01 00:48,6.3,0,233.3,.2,1014.3,1021.6,56.8,0,0
131,2021-02-01 00:49,6.3,0,232.3,.2,1014.3,1021.6,56.8,0,0
131,2021-02-01 00:50,6.2,0,225.2,.2,1014.3,1021.6,57.5,0,0
131,2021-02-01 00:51,6.2,0,207.7,.3,1014.2,1021.5,56.9,0,0
131,2021-02-01 00:52,6.3,0,193,.3,1014.2,1021.5,57.1,0,0
131,2021-02-01 00:53,6.3,0,265.8,.1,1014.2,1021.5,57.4,0,0
131,2021-02-01 00:54,6.3,0,0,0,1014.2,1021.5,56.9,0,0
131,2021-02-01 00:55,6.2,0,0,0,1014.2,1021.5,56.7,0,0
131,2021-02-01 00:56,6.1,0,295.1,0,1014.2,1021.5,56.9,0,0
131,2021-02-01 00:57,6.1,0,0,0,1014.2,1021.5,57.3,0,0
131,2021-02-01 00:58,6,0,0,0,1014.2,1021.5,57,0,0
131,2021-02-01 00:59,6,0,0,0,1014.2,1021.5,57.5,0,0
131,2021-02-01 01:00,5.9,0,326.8,0,1014.2,1021.5,57.4,0,0
131,2021-02-01 01:01,5.9,0,305.5,.2,1014.2,1021.5,57.5,0,0
131,2021-02-01 01:02,5.7,0,292.9,.2,1014.2,1021.5,58.3,0,0
131,2021-02-01 01:03,5.6,0,288.2,.4,1014.2,1021.5,56.7,0,0
131,2021-02-01 01:04,5.5,0,300.4,.8,1014.2,1021.5,57.3,0,0
131,2021-02-01 01:05,5.4,0,305.2,.6,1014.2,1021.5,58.3,0,0
131,2021-02-01 01:06,5.3,0,314.1,.6,1014.2,1021.5,57.1,0,0
131,2021-02-01 01:07,5.2,0,322.8,.7,1014.2,1021.5,57.6,0,0
131,2021-02-01 01:08,5.1,0,313.2,.7,1014.2,1021.5,58.2,0,0
131,2021-02-01 01:09,5,0,337.6,.7,1014.2,1021.5,59.1,0,0
