지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
159,2020-10-01 00:01,17.7,0,35.6,3.1,1003.5,1011.6,73.7,0,0
159,2020-10-01 00:02,17.7,0,38.5,3.3,1003.5,1011.6,72.9,0,0
159,2020-10-01 00:03,17.7,0,33.3,3.4,1003.4,1011.5,72.8,0,0
159,2020-10-01 00:04,17.7,0,36.1,2.5,1003.4,1011.5,72.2,0,0
159,2020-10-01 00:05,17.8,0,69.4,2.4,1003.4,1011.5,71.5,0,0
159,2020-10-01 00:06,17.8,0,66.9,3.2,1003.4,1011.5,71.2,0,0
159,2020-10-01 00:07,17.8,0,80.7,3,1003.4,1011.5,71.3,0,0
159,2020-10-01 00:08,17.8,0,50.1,2.3,1003.4,1011.5,71.2,0,0
159,2020-10-01 00:09,17.9,0,55.1,2.4,1003.4,1011.5,71.3,0,0
159,2020-10-01 00:10,17.9,0,47.6,3.3,1003.5,1011.6,71,0,0
159,2020-10-01 00:11,17.9,0,66,2.9,1003.5,1011.6,70.9,0,0
159,2020-10-01 00:12,17.9,0,97.6,3.3,1003.5,1011.6,71.4,0,0
159,2020-10-01 00:13,17.9,0,92.3,2.3,1003.5,1011.6,72.6,0,0
159,2020-10-01 00:14,17.9,0,73.7,3.3,1003.5,1011.6,72,0,0
159,2020-10-01 00:15,17.9,0,42.6,3.7,1003.6,1011.7,71.9,0,0
159,2020-10-01 00:16,17.9,0,46.2,3.7,1003.6,1011.7,71.6,0,0
159,2020-10-01 00:17,17.9,0,112.5,3.3,1003.6,1011.7,71.9,0,0
159,2020-10-01 00:18,17.9,0,59.1,2.2,1003.6,1011.7,72.1,0,0
159,2020-10-01 00:19,17.8,0,47.3,3.7,1003.6,1011.7,72.3,0,0
159,2020-10-01 00:20,17.8,0,21,3.9,1003.6,1011.7,72.7,0,0
159,2020-10-01 00:21,17.8,0,37.3,3.4,1003.6,1011.7,72,0,0
159,2020-10-01 00:22,17.8,0,31.2,2.8,1003.6,1011.7,71.8,0,0
159,2020-10-01 00:23,17.8,0,50.2,2.6,1003.6,1011.7,72.2,0,0
159,2020-10-01 00:24,17.8,0,47.6,3.3,1003.6,1011.7,72.2,0,0
159,2020-10-01 00:25,17.8,0,32.3,3.7,1003.6,1011.7,73,0,0
159,2020-10-01 00:26,17.8,0,38.4,3.4,1003.6,1011.7,72.4,0,0
159,2020-10-01 00:27,17.8,0,44.3,4,1003.6,1011.7,71.9,0,0
159,2020-10-01 00:28,17.8,0,56.5,2.8,1003.6,1011.7,72.3,0,0
159,2020-10-01 00:29,17.8,0,59.3,2.6,1003.5,1011.6,73.4,0,0
159,2020-10-01 00:30,17.8,0,54,2.5,1003.5,1011.6,72.7,0,0
159,2020-10-01 00:31,17.8,0,77.4,2.8,1003.5,1011.6,72.2,0,0
159,2020-10-01 00:32,17.8,0,64.3,2.9,1003.5,1011.6,72.9,0,0
159,2020-10-01 00:33,17.8,0,33.1,3.1,1003.6,1011.7,73.4,0,0
159,2020-10-01 00:34,17.8,0,67,3,1003.6,1011.7,72.6,0,0
159,2020-10-01 00:35,17.8,0,56.2,2.7,1003.6,1011.7,72.6,0,0
159,2020-10-01 00:36,17.8,0,36.2,3.4,1003.6,1011.7,72.5,0,0
159,2020-10-01 00:37,17.8,0,57.7,3,1003.6,1011.7,72.2,0,0
159,2020-10-01 00:38,17.8,0,63.2,2.9,1003.7,1011.8,72,0,0
159,2020-10-01 00:39,17.8,0,91.1,2.6,1003.6,1011.7,71.5,0,0
159,2020-10-01 00:40,17.8,0,11.3,2.7,1003.6,1011.7,71.2,0,0
159,2020-10-01 00:41,17.8,0,37.1,3.7,1003.6,1011.7,71.8,0,0
159,2020-10-01 00:42,17.8,0,39,2.6,1003.6,1011.7,71.7,0,0
159,2020-10-01 00:43,17.8,0,70.7,2.7,1003.6,1011.7,71.8,0,0
159,2020-10-01 00:44,17.7,0,35.7,3.3,1003.6,1011.7,72.3,0,0
159,2020-10-01 00:45,17.7,0,56.7,3.3,1003.6,1011.7,72.5,0,0
159,2020-10-01 00:46,17.7,0,59.6,1.7,1003.5,1011.6,72.3,0,0
159,2020-10-01 00:47,17.7,0,68.6,2.7,1003.5,1011.6,72,0,0
159,2020-10-01 00:48,17.7,0,59.1,2.4,1003.5,1011.6,71.7,0,0
159,2020-10-01 00:49,17.7,0,42,2.4,1003.5,1011.6,72,0,0
159,2020-10-01 00:50,17.7,0,40.6,2.8,1003.5,1011.6,72.3,0,0
159,2020-10-01 00:51,17.6,0,37,3.2,1003.5,1011.6,71.8,0,0
159,2020-10-01 00:52,17.7,0,61.9,2.6,1003.5,1011.6,72.2,0,0
159,2020-10-01 00:53,17.7,0,62.2,2.9,1003.5,1011.6,73.4,0,0
159,2020-10-01 00:54,17.6,0,67.4,2.4,1003.5,1011.6,73.6,0,0
159,2020-10-01 00:55,17.6,0,61.3,3,1003.6,1011.7,73.3,0,0
159,2020-10-01 00:56,17.6,0,43.6,3.1,1003.6,1011.7,72.8,0,0
