지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
133,2020-10-01 00:01,18.1,0,0,0,1004.3,1012.5,91.2,0,0
133,2020-10-01 00:02,18.1,0,0,0,1004.3,1012.5,91.1,0,0
133,2020-10-01 00:03,18.1,0,0,0,1004.3,1012.5,91.1,0,0
133,2020-10-01 00:04,18.1,0,0,0,1004.3,1012.5,91.2,0,0
133,2020-10-01 00:05,18.1,0,0,0,1004.3,1012.5,91.3,0,0
133,2020-10-01 00:06,18.1,0,0,0,1004.3,1012.5,91.2,0,0
133,2020-10-01 00:07,18.1,0,0,0,1004.3,1012.5,91.1,0,0
133,2020-10-01 00:08,18.1,0,0,0,1004.3,1012.5,91,0,0
133,2020-10-01 00:09,18.1,0,0,0,1004.2,1012.4,90.9,0,0
133,2020-10-01 00:10,18.1,0,0,0,1004.2,1012.4,90.9,0,0
133,2020-10-01 00:11,18.1,0,0,0,1004.2,1012.4,91.1,0,0
133,2020-10-01 00:12,18,0,0,0,1004.2,1012.4,91.1,0,0
133,2020-10-01 00:13,18,0,0,0,1004.2,1012.4,91.1,0,0
133,2020-10-01 00:14,18,0,0,0,1004.1,1012.3,91.2,0,0
133,2020-10-01 00:15,18,0,0,0,1004.1,1012.3,91.3,0,0
133,2020-10-01 00:16,18,0,0,0,1004.1,1012.3,91.4,0,0
133,2020-10-01 00:17,18,0,0,0,1004.1,1012.3,91.4,0,0
133,2020-10-01 00:18,18,0,0,0,1004.1,1012.3,91.2,0,0
133,2020-10-01 00:19,18,0,0,0,1004.1,1012.3,91.2,0,0
133,2020-10-01 00:20,18,0,0,0,1004.1,1012.3,91.3,0,0
133,2020-10-01 00:21,18,0,0,0,1004.1,1012.3,91.2,0,0
133,2020-10-01 00:22,18,0,0,.1,1004.1,1012.3,91.3,0,0
133,2020-10-01 00:23,18,0,76.5,.4,1004,1012.2,91.2,0,0
133,2020-10-01 00:24,18,0,78.8,.8,1004,1012.2,91.3,0,0
133,2020-10-01 00:25,18,0,86.7,.8,1004,1012.2,91.3,0,0
133,2020-10-01 00:26,18,0,53.5,.6,1004,1012.2,91.5,0,0
133,2020-10-01 00:27,18,0,68.2,.9,1004,1012.2,91.5,0,0
133,2020-10-01 00:28,18,0,56.7,.8,1004,1012.2,91.6,0,0
133,2020-10-01 00:29,18,0,38.1,.3,1004,1012.2,91.6,0,0
133,2020-10-01 00:30,18,0,36.8,.4,1004.1,1012.3,91.7,0,0
