지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
138,2020-11-01 00:01,12.9,0,258.7,1.9,1023.3,1023.8,68.4,0,0
138,2020-11-01 00:02,12.9,0,246.6,2.1,1023.3,1023.8,68.4,0,0
138,2020-11-01 00:03,12.9,0,243.9,2.7,1023.3,1023.8,68.4,0,0
138,2020-11-01 00:04,12.9,0,247.2,2.4,1023.2,1023.7,68.5,0,0
138,2020-11-01 00:05,12.9,0,241.7,2,1023.2,1023.7,68.5,0,0
138,2020-11-01 00:06,12.8,0,221.1,2.2,1023.2,1023.7,68.5,0,0
138,2020-11-01 00:07,12.8,0,241.3,1.4,1023.2,1023.7,68.7,0,0
138,2020-11-01 00:08,12.8,0,253.7,2.3,1023.2,1023.7,68.6,0,0
138,2020-11-01 00:09,12.8,0,245.1,2.1,1023.2,1023.7,68.8,0,0
138,2020-11-01 00:10,12.8,0,231.8,2.8,1023.2,1023.7,68.9,0,0
138,2020-11-01 00:11,12.8,0,243.2,1.2,1023.2,1023.7,68.8,0,0
138,2020-11-01 00:12,12.8,0,234.9,2,1023.2,1023.7,68.9,0,0
138,2020-11-01 00:13,12.8,0,227,1.6,1023.2,1023.7,68.9,0,0
138,2020-11-01 00:14,12.8,0,219.8,1.2,1023.1,1023.6,68.9,0,0
138,2020-11-01 00:15,12.8,0,208.8,1.8,1023.1,1023.6,69,0,0
138,2020-11-01 00:16,12.8,0,225.2,2,1023.1,1023.6,69,0,0
138,2020-11-01 00:17,12.8,0,231.3,2.3,1023.1,1023.6,69.1,0,0
138,2020-11-01 00:18,12.8,0,244.9,2,1023.1,1023.6,69,0,0
138,2020-11-01 00:19,12.8,0,240.4,2.2,1023.1,1023.6,68.9,0,0
138,2020-11-01 00:20,12.8,0,243.4,1.6,1023.1,1023.6,69,0,0
138,2020-11-01 00:21,12.8,0,233.7,1.8,1023,1023.5,68.9,0,0
138,2020-11-01 00:22,12.7,0,200.2,1.9,1023,1023.5,68.9,0,0
138,2020-11-01 00:23,12.7,0,227,1.7,1023,1023.5,68.9,0,0
138,2020-11-01 00:24,12.7,0,231.7,1.4,1023,1023.5,68.8,0,0
138,2020-11-01 00:25,12.7,0,204.5,1.7,1023,1023.5,68.9,0,0
138,2020-11-01 00:26,12.7,0,204.4,1.7,1023,1023.5,68.9,0,0
138,2020-11-01 00:27,12.7,0,196.9,1,1022.9,1023.4,68.8,0,0
138,2020-11-01 00:28,12.7,0,200.9,1.5,1022.9,1023.4,68.9,0,0
138,2020-11-01 00:29,12.7,0,193,1.6,1022.9,1023.4,68.8,0,0
138,2020-11-01 00:30,12.7,0,185.4,1.1,1022.9,1023.4,69,0,0
138,2020-11-01 00:31,12.7,0,195.9,.9,1022.9,1023.4,68.9,0,0
138,2020-11-01 00:32,12.7,0,194.8,1,1022.9,1023.4,69.2,0,0
138,2020-11-01 00:33,12.7,0,189.2,1.1,1022.9,1023.4,69.2,0,0
138,2020-11-01 00:34,12.7,0,172.3,1.4,1022.9,1023.4,69.2,0,0
138,2020-11-01 00:35,12.7,0,193.6,2.3,1022.9,1023.4,69.5,0,0
138,2020-11-01 00:36,12.7,0,183.6,2.1,1022.8,1023.3,69.3,0,0
138,2020-11-01 00:37,12.7,0,177.2,2.3,1022.8,1023.3,69.3,0,0
138,2020-11-01 00:38,12.7,0,184,2.1,1022.7,1023.2,69.5,0,0
138,2020-11-01 00:39,12.7,0,185.4,1.4,1022.7,1023.2,69.5,0,0
138,2020-11-01 00:40,12.7,0,162.8,2.1,1022.7,1023.2,69.7,0,0
138,2020-11-01 00:41,12.7,0,164.2,2.4,1022.6,1023.1,69.9,0,0
138,2020-11-01 00:42,12.7,0,176.9,2.2,1022.6,1023.1,70.3,0,0
138,2020-11-01 00:43,12.6,0,175.4,2.2,1022.6,1023.1,70.4,0,0
138,2020-11-01 00:44,12.6,0,179.5,1.7,1022.6,1023.1,70.6,0,0
138,2020-11-01 00:45,12.6,0,187.8,1.9,1022.6,1023.1,70.8,0,0
138,2020-11-01 00:46,12.6,0,196.1,2.1,1022.6,1023.1,70.7,0,0
138,2020-11-01 00:47,12.6,0,214.3,2.5,1022.5,1023,70.7,0,0
138,2020-11-01 00:48,12.6,0,203.8,1.9,1022.5,1023,70.7,0,0
138,2020-11-01 00:49,12.6,0,200,2,1022.4,1022.9,70.7,0,0
138,2020-11-01 00:50,12.6,0,208.7,2.3,1022.4,1022.9,70.6,0,0
138,2020-11-01 00:51,12.6,0,190.2,2.2,1022.3,1022.8,70.6,0,0
138,2020-11-01 00:52,12.6,0,196.8,2.6,1022.3,1022.8,70.6,0,0
138,2020-11-01 00:53,12.6,0,192.6,2.4,1022.3,1022.8,70.4,0,0
138,2020-11-01 00:54,12.6,0,192.2,2.6,1022.3,1022.8,70.5,0,0
138,2020-11-01 00:55,12.6,0,201.8,2.8,1022.3,1022.8,70.5,0,0
138,2020-11-01 00:56,12.6,0,205.9,2.2,1022.3,1022.8,70.4,0,0
138,2020-11-01 00:57,12.6,0,230.6,2,1022.3,1022.8,70.3,0,0
138,2020-11-01 00:58,12.7,0,211.1,1.3,1022.2,1022.7,70.2,0,0
138,2020-11-01 00:59,12.7,0,211.2,1.3,1022.2,1022.7,70.1,0,0
138,2020-11-01 01:00,12.7,0,218.3,1.6,1022.2,1022.7,70.1,0,0
138,2020-11-01 01:01,12.7,0,231.8,1.3,1022.2,1022.7,70,0,0
