지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
131,2019-04-01 00:01,2.7,0,159.1,.2,1016.5,1023.7,48.1,0,0
131,2019-04-01 00:02,2.7,0,162.7,1.4,1016.5,1023.7,48,0,0
131,2019-04-01 00:03,2.7,0,156.5,.9,1016.4,1023.6,48.2,0,0
131,2019-04-01 00:04,2.7,0,172,.8,1016.4,1023.6,48.2,0,0
131,2019-04-01 00:05,2.7,0,147.2,.4,1016.4,1023.6,48.2,0,0
131,2019-04-01 00:06,2.7,0,180.8,.6,1016.4,1023.6,48.2,0,0
131,2019-04-01 00:07,2.7,0,145.2,.1,1016.4,1023.6,48.3,0,0
131,2019-04-01 00:08,2.7,0,109.4,.1,1016.4,1023.6,48.2,0,0
131,2019-04-01 00:09,2.7,0,161.2,.4,1016.4,1023.6,48.2,0,0
131,2019-04-01 00:10,2.7,0,150.7,0,1016.4,1023.6,48.2,0,0
131,2019-04-01 00:11,2.7,0,153.3,.5,1016.4,1023.6,48.3,0,0
131,2019-04-01 00:12,2.7,0,184.9,1.2,1016.4,1023.6,48.3,0,0
131,2019-04-01 00:13,2.7,0,195.2,.9,1016.4,1023.6,48.5,0,0
131,2019-04-01 00:14,2.6,0,214.5,.9,1016.4,1023.6,48.8,0,0
131,2019-04-01 00:15,2.5,0,233.3,.6,1016.4,1023.6,48.9,0,0
131,2019-04-01 00:16,2.5,0,216.9,1.1,1016.4,1023.6,48.9,0,0
131,2019-04-01 00:17,2.5,0,207.1,1.7,1016.4,1023.6,48.9,0,0
131,2019-04-01 00:18,2.6,0,208.8,1.2,1016.4,1023.6,48.8,0,0
131,2019-04-01 00:19,2.7,0,163.1,.6,1016.4,1023.6,48.9,0,0
131,2019-04-01 00:20,2.7,0,154.3,1.1,1016.4,1023.6,48.9,0,0
131,2019-04-01 00:21,2.7,0,199,1,1016.4,1023.6,49.2,0,0
131,2019-04-01 00:22,2.6,0,198.8,1,1016.4,1023.6,49.2,0,0
131,2019-04-01 00:23,2.7,0,219,1.4,1016.4,1023.6,49,0,0
131,2019-04-01 00:24,2.7,0,215.7,1.1,1016.4,1023.6,49.1,0,0
131,2019-04-01 00:25,2.7,0,227.9,1.4,1016.4,1023.6,49.1,0,0
131,2019-04-01 00:26,2.6,0,209.4,.8,1016.4,1023.6,49.2,0,0
131,2019-04-01 00:27,2.6,0,202.5,.3,1016.4,1023.6,48.9,0,0
