지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
138,2018-01-01 00:01,.9,0,238.1,1.8,1023.4,1023.7,35.8,0,0
138,2018-01-01 00:02,.9,0,277.4,2,1023.4,1023.7,38.6,0,0
138,2018-01-01 00:03,.9,0,323.2,2.9,1023.4,1023.7,39.2,0,0
138,2018-01-01 00:04,.9,0,269,3,1023.4,1023.7,35.7,0,0
138,2018-01-01 00:05,.9,0,245.6,2.8,1023.4,1023.7,39.3,0,0
138,2018-01-01 00:06,.8,0,269.6,2.1,1023.4,1023.7,38,0,0
138,2018-01-01 00:07,.8,0,237,1.8,1023.4,1023.7,37.2,0,0
138,2018-01-01 00:08,.8,0,228.1,2.5,1023.4,1023.7,39.2,0,0
138,2018-01-01 00:09,.7,0,248.4,2.2,1023.4,1023.7,36.1,0,0
138,2018-01-01 00:10,.7,0,245,1.5,1023.4,1023.7,39.5,0,0
138,2018-01-01 00:11,.7,0,245.4,1.6,1023.4,1023.7,37.5,0,0
138,2018-01-01 00:12,.7,0,229.9,1.8,1023.4,1023.7,38.9,0,0
138,2018-01-01 00:13,.7,0,232.3,2,1023.4,1023.7,39.9,0,0
138,2018-01-01 00:14,.7,0,233.8,2.4,1023.5,1023.8,38.8,0,0
138,2018-01-01 00:15,.7,0,222.3,1.6,1023.5,1023.8,37.7,0,0
138,2018-01-01 00:16,.6,0,243.3,1.4,1023.5,1023.8,36.5,0,0
138,2018-01-01 00:17,.6,0,227.1,1.1,1023.5,1023.8,40.3,0,0
138,2018-01-01 00:18,.6,0,154.4,.8,1023.5,1023.8,36.5,0,0
138,2018-01-01 00:19,.6,0,209,1.2,1023.4,1023.7,40.4,0,0
138,2018-01-01 00:20,.6,0,193,1.9,1023.5,1023.8,39.7,0,0
138,2018-01-01 00:21,.5,0,218.3,1.8,1023.5,1023.8,38.2,0,0
138,2018-01-01 00:22,.5,0,216.7,1.8,1023.5,1023.8,40.9,0,0
138,2018-01-01 00:23,.5,0,217.7,1.1,1023.5,1023.8,37.4,0,0
138,2018-01-01 00:24,.5,0,236.1,1.6,1023.5,1023.8,41.2,0,0
138,2018-01-01 00:25,.4,0,213.5,1.9,1023.5,1023.8,39.5,0,0
138,2018-01-01 00:26,.4,0,216.7,2,1023.5,1023.8,39.2,0,0
138,2018-01-01 00:27,.4,0,224.7,2.4,1023.5,1023.8,41.2,0,0
138,2018-01-01 00:28,.4,0,232.4,1.4,1023.5,1023.8,37.8,0,0
138,2018-01-01 00:29,.4,0,217.2,2,1023.5,1023.8,41.6,0,0
138,2018-01-01 00:30,.4,0,224.5,1.5,1023.5,1023.8,38.7,0,0
138,2018-01-01 00:31,.4,0,213.7,2.9,1023.4,1023.7,41,0,0
138,2018-01-01 00:32,.4,0,209,3,1023.4,1023.7,41.8,0,0
138,2018-01-01 00:33,.4,0,208.4,2.5,1023.5,1023.8,38.2,0,0
138,2018-01-01 00:34,.4,0,210.9,2.1,1023.4,1023.7,42.1,0,0
138,2018-01-01 00:35,.4,0,221.7,2.2,1023.4,1023.7,42.1,0,0
138,2018-01-01 00:36,.4,0,216.6,2.1,1023.4,1023.7,38.5,0,0
138,2018-01-01 00:37,.4,0,206.4,2.4,1023.4,1023.7,42.4,0,0
138,2018-01-01 00:38,.4,0,212.3,2.1,1023.4,1023.7,40,0,0
138,2018-01-01 00:39,.4,0,196.4,1.6,1023.4,1023.7,41,0,0
138,2018-01-01 00:40,.4,0,209.3,1.9,1023.4,1023.7,42.3,0,0
