지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
138,2019-10-01 00:01,23.9,0,355.7,.5,1017.8,1018.3,95.5,0,0
138,2019-10-01 00:02,23.9,0,333,.9,1017.8,1018.3,95.3,0,0
138,2019-10-01 00:03,23.9,0,351.5,.8,1017.8,1018.3,95.5,0,0
138,2019-10-01 00:04,23.9,0,308.9,1.1,1017.8,1018.3,95.6,0,0
138,2019-10-01 00:05,23.9,0,30.4,.9,1017.8,1018.3,95.2,0,0
138,2019-10-01 00:06,23.9,0,27.1,1.2,1017.8,1018.3,95.6,0,0
138,2019-10-01 00:07,23.9,0,3.8,1.1,1017.7,1018.2,95.3,0,0
138,2019-10-01 00:08,23.9,0,8,1,1017.8,1018.3,95.6,0,0
138,2019-10-01 00:09,23.9,0,352.1,.7,1017.8,1018.3,95.4,0,0
138,2019-10-01 00:10,23.9,0,29.8,.9,1017.8,1018.3,95.5,0,0
138,2019-10-01 00:11,23.9,0,17.1,.8,1017.8,1018.3,95.2,0,0
138,2019-10-01 00:12,23.9,0,13.4,.2,1017.8,1018.3,95.6,0,0
138,2019-10-01 00:13,23.9,0,0,0,1017.8,1018.3,95.2,0,0
138,2019-10-01 00:14,23.9,0,4.2,.3,1017.8,1018.3,95.6,0,0
138,2019-10-01 00:15,23.9,0,14.6,.5,1017.8,1018.3,95.2,0,0
138,2019-10-01 00:16,23.9,0,5.3,1,1017.8,1018.3,95.6,0,0
138,2019-10-01 00:17,23.9,0,330.5,1.3,1017.8,1018.3,95.6,0,0
138,2019-10-01 00:18,23.9,0,7.3,.8,1017.8,1018.3,95.3,0,0
138,2019-10-01 00:19,23.9,0,354.1,1.2,1017.8,1018.3,95.4,0,0
138,2019-10-01 00:20,23.9,0,20.2,.7,1017.8,1018.3,95.4,0,0
138,2019-10-01 00:21,23.9,0,15.5,.3,1017.8,1018.3,95.3,0,0
138,2019-10-01 00:22,23.9,0,346,.3,1017.7,1018.2,95.5,0,0
138,2019-10-01 00:23,23.9,0,25.6,.6,1017.7,1018.2,95.2,0,0
138,2019-10-01 00:24,23.9,0,17,.7,1017.7,1018.2,95.5,0,0
138,2019-10-01 00:25,23.9,0,23.7,1.3,1017.7,1018.2,95.5,0,0
138,2019-10-01 00:26,23.9,0,23.8,1,1017.7,1018.2,95.3,0,0
138,2019-10-01 00:27,23.9,0,14.9,1.2,1017.7,1018.2,95.6,0,0
138,2019-10-01 00:28,23.9,0,1.5,.8,1017.7,1018.2,95.4,0,0
138,2019-10-01 00:29,23.9,0,359.2,1,1017.8,1018.3,95.4,0,0
138,2019-10-01 00:30,23.9,0,5.5,.8,1017.8,1018.3,95.4,0,0
138,2019-10-01 00:31,23.9,0,9.9,1,1017.8,1018.3,95.3,0,0
138,2019-10-01 00:32,23.9,0,342.1,1.1,1017.8,1018.3,95.5,0,0
138,2019-10-01 00:33,23.9,0,10.6,1,1017.8,1018.3,95.1,0,0
138,2019-10-01 00:34,23.9,0,36.7,1.4,1017.8,1018.3,95.5,0,0
138,2019-10-01 00:35,23.9,0,14.8,1.3,1017.8,1018.3,95.1,0,0
138,2019-10-01 00:36,23.9,0,19.8,.9,1017.8,1018.3,95.5,0,0
138,2019-10-01 00:37,23.9,0,340.3,.2,1017.8,1018.3,95.2,0,0
138,2019-10-01 00:38,23.9,0,0,0,1017.8,1018.3,95.5,0,0
138,2019-10-01 00:39,23.9,0,27.4,.9,1017.8,1018.3,95.1,0,0
138,2019-10-01 00:40,23.9,0,357.4,1.2,1017.8,1018.3,95.4,0,0
138,2019-10-01 00:41,23.9,0,342.4,.6,1017.7,1018.2,95.4,0,0
138,2019-10-01 00:42,23.9,0,354,.7,1017.7,1018.2,95.1,0,0
138,2019-10-01 00:43,23.9,0,328.7,1.1,1017.7,1018.2,95.5,0,0
138,2019-10-01 00:44,23.9,0,18.7,.7,1017.7,1018.2,95.1,0,0
138,2019-10-01 00:45,23.9,0,359.9,.9,1017.8,1018.3,95,0,0
138,2019-10-01 00:46,23.9,0,299.7,.6,1017.8,1018.3,96,0,0
138,2019-10-01 00:47,23.9,0,334,.9,1017.8,1018.3,94.9,0,0
138,2019-10-01 00:48,23.9,0,352.4,.7,1017.8,1018.3,95.1,0,0
138,2019-10-01 00:49,23.9,0,330,.2,1017.8,1018.3,94.8,0,0
138,2019-10-01 00:50,23.9,0,35.9,.3,1017.8,1018.3,95.1,0,0
138,2019-10-01 00:51,23.9,0,0,0,1017.8,1018.3,94.9,0,0
138,2019-10-01 00:52,23.9,0,12,.1,1017.8,1018.3,95.1,0,0
138,2019-10-01 00:53,23.9,0,0,0,1017.8,1018.3,94.9,0,0
138,2019-10-01 00:54,23.9,0,.5,.2,1017.8,1018.3,95.1,0,0
138,2019-10-01 00:55,23.9,0,333.8,.8,1017.8,1018.3,94.8,0,0
138,2019-10-01 00:56,23.9,0,303.7,.7,1017.8,1018.3,94.9,0,0
138,2019-10-01 00:57,23.9,0,316.3,.7,1017.8,1018.3,95,0,0
138,2019-10-01 00:58,23.9,0,331.4,.4,1017.9,1018.4,95,0,0
138,2019-10-01 00:59,23.9,0,0,0,1017.9,1018.4,94.6,0,0
138,2019-10-01 01:00,23.9,0,0,0,1017.9,1018.4,95.3,0,0
138,2019-10-01 01:01,23.9,0,0,0,1017.8,1018.3,95,0,0
138,2019-10-01 01:02,23.9,0,0,0,1017.8,1018.3,95.6,0,0
138,2019-10-01 01:03,23.9,0,294.6,.3,1017.8,1018.3,94.8,0,0
138,2019-10-01 01:04,23.9,0,338.3,.4,1017.8,1018.3,94.7,0,0
138,2019-10-01 01:05,23.9,0,294.3,.7,1017.8,1018.3,94.5,0,0
138,2019-10-01 01:06,23.9,0,327.1,.4,1017.8,1018.3,94.6,0,0
138,2019-10-01 01:07,23.9,0,330.6,.2,1017.9,1018.4,94.5,0,0
138,2019-10-01 01:08,23.9,0,0,0,1017.9,1018.4,94.5,0,0
138,2019-10-01 01:09,23.9,0,0,0,1017.9,1018.4,94.4,0,0
138,2019-10-01 01:10,23.9,0,12.2,.7,1017.9,1018.4,94.8,0,0
138,2019-10-01 01:11,23.9,0,357,.9,1017.9,1018.4,94.4,0,0
138,2019-10-01 01:12,23.9,0,20,.5,1017.9,1018.4,94.7,0,0
