지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
131,2020-10-01 00:01,19.2,0,277,.8,1005.4,1012,82.9,0,0
131,2020-10-01 00:02,19.2,0,270.3,1.2,1005.4,1012,83.3,0,0
131,2020-10-01 00:03,19.2,0,262.5,1.3,1005.4,1012,83.1,0,0
131,2020-10-01 00:04,19.2,0,245.2,1.1,1005.4,1012,83,0,0
131,2020-10-01 00:05,19.1,0,246,.6,1005.4,1012,82.9,0,0
131,2020-10-01 00:06,19.1,0,303.2,0,1005.4,1012,83,0,0
131,2020-10-01 00:07,19.1,0,321.8,0,1005.4,1012,83.5,0,0
131,2020-10-01 00:08,19.1,0,327.2,0,1005.4,1012,83.1,0,0
131,2020-10-01 00:09,19.1,0,0,0,1005.4,1012,83.4,0,0
131,2020-10-01 00:10,19.1,0,0,0,1005.4,1012,83.6,0,0
131,2020-10-01 00:11,19.1,0,236,.1,1005.4,1012,83.3,0,0
131,2020-10-01 00:12,19.1,0,178.5,.1,1005.4,1012,83.5,0,0
131,2020-10-01 00:13,19.1,0,147.7,.8,1005.4,1012,83.4,0,0
131,2020-10-01 00:14,19.2,0,165.2,.7,1005.4,1012,83.1,0,0
131,2020-10-01 00:15,19.2,0,169.4,.5,1005.4,1012,83.5,0,0
131,2020-10-01 00:16,19.2,0,143.7,.5,1005.4,1012,83.1,0,0
131,2020-10-01 00:17,19.2,0,160,1,1005.4,1012,82.9,0,0
131,2020-10-01 00:18,19.2,0,165.9,1.8,1005.4,1012,82.6,0,0
131,2020-10-01 00:19,19,0,162.3,1.8,1005.4,1012,82.5,0,0
131,2020-10-01 00:20,19,0,158.7,2.1,1005.4,1012,82,0,0
131,2020-10-01 00:21,18.9,0,155.3,1.9,1005.4,1012,82,0,0
131,2020-10-01 00:22,18.8,0,142.1,1.5,1005.3,1011.9,82.8,0,0
131,2020-10-01 00:23,18.8,0,163.2,1.1,1005.3,1011.9,82.2,0,0
131,2020-10-01 00:24,18.8,0,169.6,.9,1005.3,1011.9,82.5,0,0
131,2020-10-01 00:25,18.8,0,166.4,1.1,1005.4,1012,82.5,0,0
131,2020-10-01 00:26,18.7,0,158.7,1.4,1005.4,1012,82.7,0,0
131,2020-10-01 00:27,18.7,0,158.7,1.3,1005.4,1012,82,0,0
131,2020-10-01 00:28,18.7,0,153.9,1.3,1005.4,1012,82,0,0
131,2020-10-01 00:29,18.7,0,155,1.4,1005.4,1012,82.2,0,0
131,2020-10-01 00:30,18.7,0,148.9,1.6,1005.4,1012,82.4,0,0
131,2020-10-01 00:31,18.7,0,150.1,1.5,1005.4,1012,82,0,0
131,2020-10-01 00:32,18.7,0,143.8,1.4,1005.4,1012,82.1,0,0
131,2020-10-01 00:33,18.7,0,155.2,1.1,1005.4,1012,82,0,0
131,2020-10-01 00:34,18.7,0,156.9,1.2,1005.4,1012,82.7,0,0
131,2020-10-01 00:35,18.7,0,148.7,.9,1005.4,1012,82.1,0,0
131,2020-10-01 00:36,18.7,0,166.9,1,1005.4,1012,82.1,0,0
131,2020-10-01 00:37,18.6,0,152.1,1.1,1005.5,1012.2,82.6,0,0
131,2020-10-01 00:38,18.6,0,153.5,1.6,1005.5,1012.2,82.1,0,0
131,2020-10-01 00:39,18.6,0,150.6,1.4,1005.5,1012.2,82.2,0,0
131,2020-10-01 00:40,18.6,0,154,1.3,1005.4,1012.1,82.8,0,0
131,2020-10-01 00:41,18.6,0,143.9,1,1005.4,1012.1,82.5,0,0
131,2020-10-01 00:42,18.6,0,144,1.2,1005.4,1012.1,82.4,0,0
131,2020-10-01 00:43,18.6,0,145.5,1.1,1005.4,1012.1,82.4,0,0
131,2020-10-01 00:44,18.6,0,137,.9,1005.4,1012.1,83.1,0,0
131,2020-10-01 00:45,18.6,0,136.9,.6,1005.4,1012.1,82.6,0,0
131,2020-10-01 00:46,18.6,0,172.7,.4,1005.4,1012.1,82.5,0,0
131,2020-10-01 00:47,18.6,0,180.1,.4,1005.4,1012.1,83,0,0
131,2020-10-01 00:48,18.6,0,166.7,.5,1005.4,1012.1,82.5,0,0
131,2020-10-01 00:49,18.7,0,169.6,.5,1005.3,1011.9,82.9,0,0
131,2020-10-01 00:50,18.7,0,166.8,.8,1005.3,1011.9,82.8,0,0
131,2020-10-01 00:51,18.7,0,139.4,.8,1005.3,1011.9,82.7,0,0
131,2020-10-01 00:52,18.7,0,143.6,.7,1005.3,1011.9,83.2,0,0
131,2020-10-01 00:53,18.7,0,141,.7,1005.2,1011.8,82.8,0,0
131,2020-10-01 00:54,18.7,0,147.8,.8,1005.2,1011.8,82.6,0,0
131,2020-10-01 00:55,18.7,0,142.7,.5,1005.2,1011.8,83.1,0,0
131,2020-10-01 00:56,18.7,0,142.1,.8,1005.3,1011.9,82.6,0,0
131,2020-10-01 00:57,18.7,0,147.2,.9,1005.3,1011.9,82.6,0,0
131,2020-10-01 00:58,18.7,0,148.5,.6,1005.3,1011.9,83,0,0
131,2020-10-01 00:59,18.7,0,115.2,.5,1005.3,1011.9,82.9,0,0
131,2020-10-01 01:00,18.7,0,102.3,.3,1005.3,1011.9,82.6,0,0
131,2020-10-01 01:01,18.7,0,161.4,.5,1005.3,1011.9,83.1,0,0
131,2020-10-01 01:02,18.7,0,155.9,.4,1005.3,1011.9,82.5,0,0
131,2020-10-01 01:03,18.7,0,166.6,.8,1005.3,1011.9,82.5,0,0
131,2020-10-01 01:04,18.7,0,172.4,.8,1005.3,1011.9,83.2,0,0
131,2020-10-01 01:05,18.7,0,172.6,.6,1005.4,1012,82.7,0,0
131,2020-10-01 01:06,18.7,0,180.3,.7,1005.4,1012,82.8,0,0
131,2020-10-01 01:07,18.6,0,180,.5,1005.5,1012.2,83.3,0,0
131,2020-10-01 01:08,18.6,0,157.7,.2,1005.5,1012.2,82.9,0,0
131,2020-10-01 01:09,18.6,0,162.4,.1,1005.5,1012.2,83.2,0,0
131,2020-10-01 01:10,18.6,0,175.2,.2,1005.5,1012.2,83.7,0,0
131,2020-10-01 01:11,18.6,0,150.1,.1,1005.5,1012.2,83.3,0,0
131,2020-10-01 01:12,18.6,0,144.4,.2,1005.5,1012.2,83.3,0,0
131,2020-10-01 01:13,18.6,0,154.2,.4,1005.5,1012.2,83.7,0,0
131,2020-10-01 01:14,18.6,0,149.6,.5,1005.5,1012.2,83.3,0,0
131,2020-10-01 01:15,18.7,0,151.9,.6,1005.4,1012,83.2,0,0
131,2020-10-01 01:16,18.7,0,146.1,.5,1005.4,1012,83.3,0,0
131,2020-10-01 01:17,18.7,0,135.4,.4,1005.4,1012,83.5,0,0
131,2020-10-01 01:18,18.7,0,106.2,.2,1005.4,1012,82.9,0,0
131,2020-10-01 01:19,18.7,0,113.6,.4,1005.5,1012.1,82.9,0,0
131,2020-10-01 01:20,18.7,0,115,.6,1005.5,1012.1,83,0,0
131,2020-10-01 01:21,18.7,0,123.8,.8,1005.5,1012.1,82.6,0,0
131,2020-10-01 01:22,18.6,0,123.8,.8,1005.5,1012.2,82.7,0,0
131,2020-10-01 01:23,18.6,0,128.8,.7,1005.5,1012.2,82.9,0,0
131,2020-10-01 01:24,18.6,0,129.8,.7,1005.5,1012.2,82.7,0,0
131,2020-10-01 01:25,18.6,0,135.1,.8,1005.5,1012.2,82.7,0,0
131,2020-10-01 01:26,18.6,0,157.3,.3,1005.5,1012.2,83.2,0,0
131,2020-10-01 01:27,18.6,0,150.8,.1,1005.5,1012.2,82.6,0,0
131,2020-10-01 01:28,18.6,0,149.7,.5,1005.5,1012.2,82.8,0,0
131,2020-10-01 01:29,18.6,0,136,.7,1005.5,1012.2,83.5,0,0
131,2020-10-01 01:30,18.6,0,128.4,.8,1005.5,1012.2,83.1,0,0
131,2020-10-01 01:31,18.6,0,125.5,.6,1005.5,1012.2,83.1,0,0
131,2020-10-01 01:32,18.6,0,119.3,.8,1005.5,1012.2,83.3,0,0
131,2020-10-01 01:33,18.6,0,122,.8,1005.5,1012.2,82.8,0,0
131,2020-10-01 01:34,18.6,0,112.7,.7,1005.5,1012.2,82.5,0,0
131,2020-10-01 01:35,18.6,0,107.4,.5,1005.5,1012.2,83.2,0,0
131,2020-10-01 01:36,18.6,0,113.3,.7,1005.5,1012.2,82.7,0,0
131,2020-10-01 01:37,18.5,0,118.5,1,1005.5,1012.2,82.3,0,0
131,2020-10-01 01:38,18.5,0,117.1,1,1005.5,1012.2,83,0,0
131,2020-10-01 01:39,18.5,0,115.1,1.3,1005.5,1012.2,82.6,0,0
131,2020-10-01 01:40,18.5,0,111.8,1.1,1005.5,1012.2,82.5,0,0
131,2020-10-01 01:41,18.5,0,109.1,.8,1005.6,1012.3,82.8,0,0
131,2020-10-01 01:42,18.5,0,119,.5,1005.6,1012.3,83.3,0,0
131,2020-10-01 01:43,18.5,0,117.1,.4,1005.6,1012.3,83,0,0
131,2020-10-01 01:44,18.5,0,116,.9,1005.6,1012.3,83,0,0
131,2020-10-01 01:45,18.5,0,113.6,1.3,1005.5,1012.2,82.9,0,0
131,2020-10-01 01:46,18.6,0,112.2,1,1005.5,1012.2,83.5,0,0
131,2020-10-01 01:47,18.6,0,117.8,.3,1005.5,1012.2,83.2,0,0
131,2020-10-01 01:48,18.5,0,113.8,.3,1005.5,1012.2,82.9,0,0
131,2020-10-01 01:49,18.5,0,100.5,.6,1005.5,1012.2,82.8,0,0
131,2020-10-01 01:50,18.5,0,113.8,.6,1005.5,1012.2,83.3,0,0
131,2020-10-01 01:51,18.6,0,129.9,.6,1005.5,1012.2,83.1,0,0
131,2020-10-01 01:52,18.6,0,123.5,.6,1005.5,1012.2,82.9,0,0
131,2020-10-01 01:53,18.6,0,119.2,.4,1005.5,1012.2,83.2,0,0
131,2020-10-01 01:54,18.5,0,127.6,.1,1005.5,1012.2,83,0,0
131,2020-10-01 01:55,18.5,0,144.6,.4,1005.6,1012.3,82.6,0,0
131,2020-10-01 01:56,18.5,0,138.2,.4,1005.6,1012.3,83.2,0,0
131,2020-10-01 01:57,18.5,0,121.6,.2,1005.6,1012.3,82.9,0,0
131,2020-10-01 01:58,18.5,0,121.3,.2,1005.6,1012.3,83.1,0,0
131,2020-10-01 01:59,18.5,0,112.1,.3,1005.6,1012.3,83.6,0,0
131,2020-10-01 02:00,18.5,0,125.7,.3,1005.6,1012.3,83,0,0
131,2020-10-01 02:01,18.5,0,141.7,.9,1005.6,1012.3,82.6,0,0
131,2020-10-01 02:02,18.5,0,138.1,.6,1005.6,1012.3,81.7,0,0
131,2020-10-01 02:03,18.6,0,137.2,.8,1005.6,1012.3,80.2,0,0
131,2020-10-01 02:04,18.6,0,139.5,1.1,1005.6,1012.3,79.4,0,0
131,2020-10-01 02:05,18.6,0,145.4,1.2,1005.6,1012.3,77.9,0,0
131,2020-10-01 02:06,18.6,0,139.5,1.2,1005.6,1012.3,77.2,0,0
131,2020-10-01 02:07,18.6,0,107.2,.8,1005.6,1012.3,76.9,0,0
