지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
155,2020-11-01 00:01,10.9,0,293.6,.4,1018.8,1023.1,83.1,0,0
155,2020-11-01 00:02,10.9,0,295.8,.5,1018.8,1023.1,83,0,0
155,2020-11-01 00:03,10.9,0,314.7,.6,1018.8,1023.1,83.1,0,0
155,2020-11-01 00:04,11.1,0,304.8,.7,1018.8,1023.1,83.3,0,0
155,2020-11-01 00:05,11.1,0,310.6,.7,1018.8,1023.1,82.7,0,0
155,2020-11-01 00:06,11.2,0,305.5,.6,1018.7,1023,82.6,0,0
155,2020-11-01 00:07,11.2,0,308.8,.7,1018.7,1023,82.3,0,0
155,2020-11-01 00:08,11.2,0,321.8,.7,1018.7,1023,82.3,0,0
155,2020-11-01 00:09,11,0,315.2,.5,1018.7,1023,81.9,0,0
155,2020-11-01 00:10,10.8,0,314.2,.5,1018.7,1023,82.2,0,0
155,2020-11-01 00:11,10.7,0,309.3,.4,1018.6,1022.9,83.1,0,0
155,2020-11-01 00:12,10.6,0,308.8,.4,1018.6,1022.9,83.4,0,0
155,2020-11-01 00:13,10.6,0,301.1,.4,1018.6,1022.9,83.6,0,0
155,2020-11-01 00:14,10.7,0,301.7,.2,1018.6,1022.9,83.7,0,0
155,2020-11-01 00:15,10.7,0,290.9,.2,1018.6,1022.9,83.7,0,0
155,2020-11-01 00:16,10.7,0,296.4,.2,1018.6,1022.9,83.7,0,0
155,2020-11-01 00:17,10.7,0,329.6,.4,1018.6,1022.9,84,0,0
155,2020-11-01 00:18,10.7,0,324.1,.3,1018.6,1022.9,84.2,0,0
155,2020-11-01 00:19,10.7,0,351.2,.6,1018.6,1022.9,84.4,0,0
155,2020-11-01 00:20,10.9,0,339.5,.8,1018.6,1022.9,84.5,0,0
155,2020-11-01 00:21,11.1,0,339,1,1018.6,1022.9,83.9,0,0
155,2020-11-01 00:22,11.2,0,351.8,1,1018.7,1023,83.2,0,0
155,2020-11-01 00:23,11.3,0,344.4,1.1,1018.7,1023,82.6,0,0
155,2020-11-01 00:24,11.1,0,355.4,1,1018.7,1023,82.1,0,0
155,2020-11-01 00:25,11,0,353.9,1.1,1018.7,1023,82.3,0,0
155,2020-11-01 00:26,11.1,0,348.9,1,1018.7,1023,82.4,0,0
155,2020-11-01 00:27,11.1,0,344.8,.7,1018.7,1023,82.4,0,0
155,2020-11-01 00:28,11.2,0,341.7,1.1,1018.7,1023,82.4,0,0
155,2020-11-01 00:29,11.3,0,347.4,1,1018.7,1023,82.1,0,0
155,2020-11-01 00:30,11.3,0,3.9,.6,1018.7,1023,81.7,0,0
155,2020-11-01 00:31,11.2,0,314,.3,1018.7,1023,81.2,0,0
155,2020-11-01 00:32,11,0,309.7,.4,1018.7,1023,81.4,0,0
155,2020-11-01 00:33,10.8,0,279.9,.4,1018.7,1023,81.9,0,0
155,2020-11-01 00:34,10.7,0,296.2,.3,1018.7,1023,82.5,0,0
155,2020-11-01 00:35,10.7,0,276.5,.6,1018.7,1023,82.9,0,0
155,2020-11-01 00:36,10.7,0,279.1,.6,1018.7,1023,83.4,0,0
155,2020-11-01 00:37,10.7,0,307.3,.5,1018.7,1023,83.5,0,0
155,2020-11-01 00:38,10.9,0,292.7,.4,1018.7,1023,83.4,0,0
155,2020-11-01 00:39,11,0,328.3,.4,1018.7,1023,82.8,0,0
155,2020-11-01 00:40,10.8,0,300.9,.1,1018.7,1023,82.3,0,0
155,2020-11-01 00:41,10.8,0,292.4,.1,1018.7,1023,82.7,0,0
155,2020-11-01 00:42,10.9,0,284.1,.1,1018.7,1023,82.6,0,0
155,2020-11-01 00:43,10.8,0,262.8,.1,1018.7,1023,82.4,0,0
155,2020-11-01 00:44,10.7,0,299.8,.2,1018.7,1023,82.5,0,0
155,2020-11-01 00:45,10.7,0,291.6,.2,1018.7,1023,82.6,0,0
155,2020-11-01 00:46,10.8,0,312.2,.1,1018.7,1023,82.7,0,0
155,2020-11-01 00:47,10.8,0,300.6,0,1018.7,1023,82.6,0,0
155,2020-11-01 00:48,10.7,0,318,0,1018.7,1023,82.5,0,0
155,2020-11-01 00:49,10.7,0,343.4,0,1018.7,1023,82.8,0,0
155,2020-11-01 00:50,10.7,0,288.5,0,1018.7,1023,82.6,0,0
155,2020-11-01 00:51,10.7,0,338.2,.2,1018.7,1023,82.7,0,0
155,2020-11-01 00:52,10.7,0,338.3,.6,1018.8,1023.1,82.7,0,0
155,2020-11-01 00:53,10.9,0,336.2,.8,1018.8,1023.1,82.5,0,0
155,2020-11-01 00:54,11,0,328.7,.8,1018.7,1023,81.9,0,0
155,2020-11-01 00:55,11.1,0,317,.7,1018.7,1023,81.3,0,0
155,2020-11-01 00:56,10.9,0,318.5,.6,1018.7,1023,80.7,0,0
155,2020-11-01 00:57,10.7,0,324.6,.5,1018.7,1023,81.4,0,0
155,2020-11-01 00:58,10.6,0,322.1,.5,1018.7,1023,82,0,0
155,2020-11-01 00:59,10.6,0,336.1,.5,1018.7,1023,82.4,0,0
155,2020-11-01 01:00,10.6,0,356.7,.7,1018.7,1023,82.7,0,0
155,2020-11-01 01:01,10.7,0,2.1,.8,1018.7,1023,82.4,0,0
155,2020-11-01 01:02,10.6,0,10.2,1,1018.7,1023,82.1,0,0
155,2020-11-01 01:03,10.7,0,7.9,1,1018.7,1023,82.3,0,0
155,2020-11-01 01:04,10.7,0,9.3,1.5,1018.7,1023,82.2,0,0
155,2020-11-01 01:05,10.9,0,357.7,1.1,1018.7,1023,82.3,0,0
155,2020-11-01 01:06,11,0,354.7,1.2,1018.7,1023,81.5,0,0
155,2020-11-01 01:07,11.1,0,348.5,1.2,1018.7,1023,81.4,0,0
155,2020-11-01 01:08,11.3,0,354.1,1.4,1018.6,1022.9,81,0,0
155,2020-11-01 01:09,11.3,0,347.3,1.3,1018.6,1022.9,80.3,0,0
155,2020-11-01 01:10,11.2,0,345.7,1.1,1018.6,1022.9,80,0,0
155,2020-11-01 01:11,11.2,0,339.3,1,1018.6,1022.9,79.9,0,0
155,2020-11-01 01:12,11.2,0,331.9,1,1018.6,1022.9,79.9,0,0
155,2020-11-01 01:13,11.1,0,350.1,.8,1018.6,1022.9,80,0,0
155,2020-11-01 01:14,11.1,0,321.1,.6,1018.6,1022.9,80.1,0,0
155,2020-11-01 01:15,11,0,322.7,.4,1018.6,1022.9,80,0,0
155,2020-11-01 01:16,11,0,337.9,.6,1018.6,1022.9,80.4,0,0
