지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
112,2018-02-01 00:01,-3.6,0,346.3,2.1,1019.7,1028.5,60.7,0,0
112,2018-02-01 00:02,-3.6,0,343.6,2.2,1019.7,1028.5,60.7,0,0
112,2018-02-01 00:03,-3.6,0,342.3,2,1019.7,1028.5,60.5,0,0
112,2018-02-01 00:04,-3.6,0,336.6,2.2,1019.7,1028.5,60.5,0,0
112,2018-02-01 00:05,-3.6,0,339,2.1,1019.7,1028.5,60.2,0,0
112,2018-02-01 00:06,-3.6,0,340.5,2.1,1019.7,1028.5,60,0,0
112,2018-02-01 00:07,-3.7,0,339.7,2,1019.7,1028.5,59.8,0,0
112,2018-02-01 00:08,-3.7,0,341.4,2.2,1019.6,1028.4,60.4,0,0
112,2018-02-01 00:09,-3.7,0,352,2,1019.6,1028.4,60.7,0,0
112,2018-02-01 00:10,-3.7,0,357,2.3,1019.7,1028.5,61.6,0,0
112,2018-02-01 00:11,-3.7,0,357.2,3,1019.7,1028.5,62,0,0
112,2018-02-01 00:12,-3.7,0,350.8,2.7,1019.7,1028.5,62.2,0,0
112,2018-02-01 00:13,-3.7,0,347,2.2,1019.6,1028.4,62.3,0,0
112,2018-02-01 00:14,-3.7,0,340.3,2,1019.6,1028.4,62.5,0,0
112,2018-02-01 00:15,-3.7,0,345.1,2.7,1019.6,1028.4,62.8,0,0
112,2018-02-01 00:16,-3.7,0,345.9,2.9,1019.6,1028.4,62.9,0,0
112,2018-02-01 00:17,-3.7,0,346.6,2.7,1019.6,1028.4,63.3,0,0
112,2018-02-01 00:18,-3.7,0,344.7,3,1019.6,1028.4,63.5,0,0
112,2018-02-01 00:19,-3.7,0,342,3.2,1019.6,1028.4,63.8,0,0
112,2018-02-01 00:20,-3.7,0,338.4,3,1019.6,1028.4,64.2,0,0
112,2018-02-01 00:21,-3.8,0,342.2,3.4,1019.6,1028.4,64.8,0,0
112,2018-02-01 00:22,-3.8,0,338.2,3.3,1019.6,1028.4,65.2,0,0
112,2018-02-01 00:23,-3.8,0,339.7,3.3,1019.6,1028.4,66,0,0
112,2018-02-01 00:24,-3.8,0,330.6,3,1019.6,1028.4,67.2,0,0
112,2018-02-01 00:25,-3.9,0,333.9,2.5,1019.6,1028.4,68.4,0,0
112,2018-02-01 00:26,-3.9,0,315.6,2.6,1019.6,1028.4,69,0,0
112,2018-02-01 00:27,-3.9,0,341.7,3.3,1019.6,1028.4,69.3,0,0
112,2018-02-01 00:28,-3.9,0,330,3.3,1019.6,1028.4,69.5,0,0
