지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
155,2019-05-01 00:01,12.6,0,26.2,0,1003.4,1007.9,95.8,0,0
155,2019-05-01 00:02,12.5,0,10.8,0,1003.4,1007.9,95.5,0,0
155,2019-05-01 00:03,12.3,0,315.3,0,1003.4,1007.9,94.9,0,0
155,2019-05-01 00:04,12,0,245.1,.6,1003.4,1007.9,94.5,0,0
155,2019-05-01 00:05,11.9,0,242.9,.5,1003.4,1007.9,94.5,0,0
155,2019-05-01 00:06,11.8,0,251.6,.8,1003.4,1007.9,94.7,0,0
155,2019-05-01 00:07,11.8,0,248.8,.7,1003.4,1007.9,95,0,0
155,2019-05-01 00:08,11.8,0,254.8,.6,1003.4,1007.9,95.1,0,0
155,2019-05-01 00:09,11.8,0,257,.5,1003.3,1007.8,95.3,0,0
155,2019-05-01 00:10,11.8,0,252.9,.5,1003.2,1007.7,95.3,0,0
155,2019-05-01 00:11,12,0,254.4,.3,1003.2,1007.7,95.7,0,0
155,2019-05-01 00:12,12,0,257.7,.2,1003.2,1007.7,95.7,0,0
155,2019-05-01 00:13,12.1,0,261,.1,1003.2,1007.7,95.8,0,0
155,2019-05-01 00:14,12.2,0,271.8,.2,1003.3,1007.8,95.8,0,0
155,2019-05-01 00:15,12.3,0,286.2,.2,1003.3,1007.8,95.9,0,0
155,2019-05-01 00:16,12.4,0,295.7,.2,1003.3,1007.8,95.9,0,0
155,2019-05-01 00:17,12.5,0,302.8,.1,1003.3,1007.8,95.9,0,0
155,2019-05-01 00:18,12.6,0,309.2,.2,1003.3,1007.8,95.8,0,0
155,2019-05-01 00:19,12.6,0,325.7,.1,1003.3,1007.8,95.6,0,0
155,2019-05-01 00:20,12.3,0,353.8,.1,1003.3,1007.8,94.9,0,0
155,2019-05-01 00:21,12.2,0,309.8,0,1003.3,1007.8,94.7,0,0
155,2019-05-01 00:22,12.3,0,310.3,0,1003.3,1007.8,95.4,0,0
155,2019-05-01 00:23,12.5,0,302.2,0,1003.3,1007.8,95.7,0,0
155,2019-05-01 00:24,12.6,0,289.8,0,1003.3,1007.8,95.6,0,0
155,2019-05-01 00:25,12.6,0,288.7,0,1003.3,1007.8,95.5,0,0
155,2019-05-01 00:26,12.5,0,275.1,0,1003.3,1007.8,95.2,0,0
155,2019-05-01 00:27,12.3,0,236.8,.3,1003.3,1007.8,94.7,0,0
155,2019-05-01 00:28,12.2,0,230.7,.3,1003.3,1007.8,94.7,0,0
155,2019-05-01 00:29,12.2,0,245.7,.6,1003.3,1007.8,94.9,0,0
155,2019-05-01 00:30,12.2,0,260.6,.7,1003.3,1007.8,95,0,0
155,2019-05-01 00:31,12.2,0,273.6,.5,1003.3,1007.8,95.1,0,0
155,2019-05-01 00:32,12.2,0,274.1,.6,1003.3,1007.8,95.2,0,0
155,2019-05-01 00:33,12.2,0,249.6,.3,1003.3,1007.8,95.2,0,0
155,2019-05-01 00:34,12.2,0,224.7,.3,1003.3,1007.8,95.3,0,0
155,2019-05-01 00:35,12.3,0,223.5,.2,1003.3,1007.8,95.5,0,0
155,2019-05-01 00:36,12.4,0,235.2,.4,1003.3,1007.8,95.5,0,0
155,2019-05-01 00:37,12.4,0,249.1,.2,1003.3,1007.8,95.3,0,0
155,2019-05-01 00:38,12.4,0,256.4,.2,1003.3,1007.8,95.2,0,0
155,2019-05-01 00:39,12.4,0,240.7,.2,1003.2,1007.7,95.2,0,0
155,2019-05-01 00:40,12.4,0,240.5,.4,1003.2,1007.7,95.2,0,0
155,2019-05-01 00:41,12.4,0,221.6,.2,1003.2,1007.7,95.3,0,0
155,2019-05-01 00:42,12.5,0,224.6,.2,1003.2,1007.7,95.2,0,0
155,2019-05-01 00:43,12.5,0,230.3,.2,1003.2,1007.7,95.2,0,0
155,2019-05-01 00:44,12.5,0,236.9,.1,1003.2,1007.7,95.2,0,0
155,2019-05-01 00:45,12.6,0,226.7,.2,1003.2,1007.7,95.1,0,0
155,2019-05-01 00:46,12.6,0,178.2,0,1003.2,1007.7,95.2,0,0
155,2019-05-01 00:47,12.7,0,169,.2,1003.1,1007.6,95.1,0,0
155,2019-05-01 00:48,12.7,0,176.2,.2,1003.1,1007.6,95.1,0,0
155,2019-05-01 00:49,12.8,0,206,.2,1003.1,1007.6,94.9,0,0
155,2019-05-01 00:50,12.7,0,203.3,0,1003.1,1007.6,94.7,0,0
155,2019-05-01 00:51,12.7,0,206.7,0,1003,1007.5,94.7,0,0
155,2019-05-01 00:52,12.8,0,221.7,0,1003,1007.5,94.6,0,0
155,2019-05-01 00:53,12.8,0,228,0,1003,1007.5,94.5,0,0
155,2019-05-01 00:54,12.8,0,222.5,0,1002.9,1007.4,94.4,0,0
155,2019-05-01 00:55,12.8,0,165.3,.1,1002.9,1007.4,94.4,0,0
155,2019-05-01 00:56,12.8,0,192.1,.1,1002.9,1007.4,94.4,0,0
155,2019-05-01 00:57,12.8,0,134.7,.1,1002.8,1007.3,94.3,0,0
155,2019-05-01 00:58,12.8,0,166.4,.1,1002.8,1007.3,94.3,0,0
155,2019-05-01 00:59,12.8,0,157.3,.3,1002.7,1007.2,94.2,0,0
155,2019-05-01 01:00,12.9,0,197.7,0,1002.7,1007.2,94.2,0,0
155,2019-05-01 01:01,12.8,0,184.6,.1,1002.7,1007.2,94.1,0,0
155,2019-05-01 01:02,12.8,0,169.7,.1,1002.7,1007.2,94.1,0,0
155,2019-05-01 01:03,12.9,0,182.8,.1,1002.7,1007.2,94.1,0,0
155,2019-05-01 01:04,12.9,0,284.3,.1,1002.7,1007.2,94.1,0,0
155,2019-05-01 01:05,12.9,0,216.1,.1,1002.8,1007.3,94.2,0,0
155,2019-05-01 01:06,12.9,0,219.8,.4,1002.7,1007.2,94.1,0,0
155,2019-05-01 01:07,12.9,0,223.6,.4,1002.7,1007.2,94.1,0,0
155,2019-05-01 01:08,12.9,0,166.7,.3,1002.7,1007.2,94.1,0,0
155,2019-05-01 01:09,12.9,0,202.6,0,1002.7,1007.2,94.2,0,0
155,2019-05-01 01:10,12.9,0,252.4,.2,1002.7,1007.2,94.2,0,0
155,2019-05-01 01:11,12.9,0,237.8,.2,1002.7,1007.2,94.1,0,0
155,2019-05-01 01:12,12.9,0,190,0,1002.7,1007.2,94.1,0,0
155,2019-05-01 01:13,12.9,0,241,.1,1002.7,1007.2,94.1,0,0
155,2019-05-01 01:14,12.9,0,243.6,.1,1002.7,1007.2,94.2,0,0
155,2019-05-01 01:15,12.9,0,230.8,.2,1002.7,1007.2,94.2,0,0
155,2019-05-01 01:16,12.9,0,255.8,0,1002.7,1007.2,94.2,0,0
155,2019-05-01 01:17,12.9,0,244.3,.1,1002.7,1007.2,94.3,0,0
155,2019-05-01 01:18,12.9,0,246.2,.1,1002.7,1007.2,94.4,0,0
155,2019-05-01 01:19,13,0,235.3,.2,1002.7,1007.2,94.4,0,0
155,2019-05-01 01:20,13,0,242,.3,1002.7,1007.2,94.4,0,0
155,2019-05-01 01:21,13,0,228.6,.4,1002.7,1007.2,94.4,0,0
155,2019-05-01 01:22,13,0,233.9,.2,1002.7,1007.2,94.3,0,0
155,2019-05-01 01:23,13.1,0,241.5,.3,1002.7,1007.2,94.3,0,0
155,2019-05-01 01:24,13.1,0,232.4,.3,1002.6,1007.1,94.2,0,0
155,2019-05-01 01:25,13.1,0,228.9,.5,1002.6,1007.1,94.2,0,0
155,2019-05-01 01:26,13.1,0,220.3,.4,1002.6,1007.1,94.1,0,0
155,2019-05-01 01:27,13.1,0,195.6,.4,1002.6,1007.1,94.1,0,0
155,2019-05-01 01:28,13.2,0,215.3,.1,1002.6,1007.1,94,0,0
155,2019-05-01 01:29,13.2,0,258,.1,1002.7,1007.2,93.7,0,0
155,2019-05-01 01:30,13.2,0,234.6,.1,1002.7,1007.2,93.4,0,0
155,2019-05-01 01:31,13.2,0,194.7,.6,1002.7,1007.2,93.3,0,0
155,2019-05-01 01:32,13.2,0,209.1,.4,1002.6,1007.1,93.2,0,0
155,2019-05-01 01:33,13.2,0,221.6,.3,1002.6,1007.1,93,0,0
155,2019-05-01 01:34,13.1,0,211,.4,1002.6,1007.1,93.1,0,0
155,2019-05-01 01:35,13.1,0,218.8,.4,1002.5,1007,93.3,0,0
155,2019-05-01 01:36,13.1,0,225.4,.2,1002.4,1006.9,93.5,0,0
155,2019-05-01 01:37,13.1,0,201.2,.3,1002.4,1006.9,93.7,0,0
155,2019-05-01 01:38,13,0,198.6,.8,1002.4,1006.9,93.8,0,0
155,2019-05-01 01:39,13,0,204.2,.8,1002.4,1006.9,93.9,0,0
155,2019-05-01 01:40,13.1,0,207.7,.7,1002.4,1006.9,93.9,0,0
155,2019-05-01 01:41,13.1,0,199.7,1,1002.4,1006.9,93.9,0,0
155,2019-05-01 01:42,13.1,0,184,1,1002.4,1006.9,93.9,0,0
155,2019-05-01 01:43,13.1,0,191,.9,1002.4,1006.9,93.9,0,0
155,2019-05-01 01:44,13.2,0,208.4,.5,1002.4,1006.9,93.7,0,0
155,2019-05-01 01:45,13.2,0,240.5,.1,1002.3,1006.8,93.6,0,0
155,2019-05-01 01:46,13.2,0,243.2,.1,1002.3,1006.8,93.4,0,0
155,2019-05-01 01:47,13.2,0,240.5,.1,1002.3,1006.8,93.4,0,0
155,2019-05-01 01:48,13.2,0,250.4,.1,1002.3,1006.8,93.5,0,0
155,2019-05-01 01:49,13.2,0,248.3,.3,1002.3,1006.8,93.5,0,0
155,2019-05-01 01:50,13.2,0,224.1,.4,1002.3,1006.8,93.6,0,0
155,2019-05-01 01:51,13.2,0,242.3,0,1002.3,1006.8,93.6,0,0
155,2019-05-01 01:52,13.2,0,235,.2,1002.2,1006.7,93.6,0,0
155,2019-05-01 01:53,13.2,0,238.3,.4,1002.2,1006.7,93.6,0,0
155,2019-05-01 01:54,13.2,0,252.4,.3,1002.2,1006.7,93.6,0,0
155,2019-05-01 01:55,13.2,0,266.1,.2,1002.2,1006.7,93.6,0,0
155,2019-05-01 01:56,13.2,0,249.8,.1,1002.2,1006.7,93.5,0,0
155,2019-05-01 01:57,13.2,0,230,.3,1002.3,1006.8,93.4,0,0
155,2019-05-01 01:58,13.2,0,226.5,.4,1002.3,1006.8,93.3,0,0
155,2019-05-01 01:59,13.2,0,224.1,.1,1002.3,1006.8,93.2,0,0
155,2019-05-01 02:00,13.3,0,243.8,.2,1002.3,1006.8,93.1,0,0
155,2019-05-01 02:01,13.3,0,243.5,.2,1002.3,1006.8,93,0,0
155,2019-05-01 02:02,13.2,0,218.7,.4,1002.3,1006.8,93,0,0
155,2019-05-01 02:03,13.2,0,212.1,.4,1002.3,1006.8,93.1,0,0
155,2019-05-01 02:04,13.2,0,236.6,.2,1002.3,1006.8,93.1,0,0
155,2019-05-01 02:05,13.2,0,218.9,.3,1002.3,1006.8,93.2,0,0
155,2019-05-01 02:06,13.2,0,235.8,.2,1002.3,1006.8,93.2,0,0
155,2019-05-01 02:07,13.2,0,228.6,.2,1002.3,1006.8,93.3,0,0
155,2019-05-01 02:08,13.2,0,244.8,.1,1002.3,1006.8,93.2,0,0
155,2019-05-01 02:09,13.2,0,221.9,0,1002.3,1006.8,93.2,0,0
155,2019-05-01 02:10,13.2,0,253.5,.2,1002.3,1006.8,93.3,0,0
155,2019-05-01 02:11,13.2,0,262.6,0,1002.2,1006.7,93.3,0,0
155,2019-05-01 02:12,13.2,0,238.5,0,1002.2,1006.7,93.3,0,0
155,2019-05-01 02:13,13.2,0,229.5,0,1002.2,1006.7,93.4,0,0
155,2019-05-01 02:14,13.2,0,294.2,0,1002.1,1006.6,93.4,0,0
155,2019-05-01 02:15,13.2,0,294.5,0,1002.1,1006.6,93.4,0,0
155,2019-05-01 02:16,13.2,0,272.5,0,1002.1,1006.6,93.4,0,0
155,2019-05-01 02:17,13.2,0,256.1,0,1002.1,1006.6,93.4,0,0
155,2019-05-01 02:18,13.2,0,201,.2,1002.2,1006.7,93.4,0,0
155,2019-05-01 02:19,13.2,0,185.7,.1,1002.2,1006.7,93.3,0,0
155,2019-05-01 02:20,13.2,0,242.6,.1,1002.2,1006.7,93.4,0,0
155,2019-05-01 02:21,13.2,0,244.6,.3,1002.1,1006.6,93.3,0,0
155,2019-05-01 02:22,13.2,0,237.4,.2,1002.1,1006.6,93.4,0,0
155,2019-05-01 02:23,13.2,0,268.2,.2,1002.1,1006.6,93.5,0,0
155,2019-05-01 02:24,13.2,0,258.9,.2,1002.1,1006.6,93.7,0,0
155,2019-05-01 02:25,13.1,0,248.7,.1,1002.1,1006.6,93.8,0,0
155,2019-05-01 02:26,13.1,0,242.7,.2,1002.1,1006.6,93.9,0,0
