지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
138,2019-12-01 00:01,8.2,0,242.4,1.9,1024.4,1024.9,77.5,0,0
138,2019-12-01 00:02,8.2,0,247.2,1.7,1024.4,1024.9,77.5,0,0
138,2019-12-01 00:03,8.2,0,244.6,1.4,1024.4,1024.9,77.1,0,0
138,2019-12-01 00:04,8.2,0,249,1.7,1024.4,1024.9,77.3,0,0
138,2019-12-01 00:05,8.2,0,245.3,1.8,1024.4,1024.9,77.4,0,0
138,2019-12-01 00:06,8.2,0,248.7,1.6,1024.4,1024.9,76.9,0,0
138,2019-12-01 00:07,8.2,0,247.7,1.8,1024.4,1024.9,77.3,0,0
138,2019-12-01 00:08,8.2,0,251.7,2,1024.4,1024.9,77.4,0,0
138,2019-12-01 00:09,8.2,0,248.9,2.2,1024.4,1024.9,77.3,0,0
138,2019-12-01 00:10,8.2,0,241.5,2.2,1024.4,1024.9,77.6,0,0
138,2019-12-01 00:11,8.2,0,243,1.8,1024.4,1024.9,77.5,0,0
138,2019-12-01 00:12,8.2,0,245.5,1.8,1024.4,1024.9,77.3,0,0
138,2019-12-01 00:13,8.2,0,241.5,1.8,1024.4,1024.9,77.6,0,0
138,2019-12-01 00:14,8.2,0,243.3,1.6,1024.4,1024.9,77.4,0,0
138,2019-12-01 00:15,8.2,0,250.1,1.7,1024.4,1024.9,77.2,0,0
138,2019-12-01 00:16,8.2,0,256,1.9,1024.4,1024.9,77.5,0,0
138,2019-12-01 00:17,8.2,0,246.8,1.5,1024.3,1024.8,77,0,0
138,2019-12-01 00:18,8.2,0,249.3,1.2,1024.3,1024.8,77.3,0,0
138,2019-12-01 00:19,8.2,0,250.2,1.4,1024.3,1024.8,77.2,0,0
138,2019-12-01 00:20,8.2,0,248.1,1.3,1024.3,1024.8,77,0,0
138,2019-12-01 00:21,8.2,0,249.1,1.5,1024.3,1024.8,77.2,0,0
138,2019-12-01 00:22,8.2,0,248.1,1.3,1024.3,1024.8,76.7,0,0
138,2019-12-01 00:23,8.2,0,244.4,1.8,1024.3,1024.8,77,0,0
138,2019-12-01 00:24,8.2,0,243.6,1.9,1024.3,1024.8,76.6,0,0
138,2019-12-01 00:25,8.2,0,250.2,1.9,1024.3,1024.8,76.9,0,0
138,2019-12-01 00:26,8.2,0,250.2,1.9,1024.3,1024.8,76.9,0,0
138,2019-12-01 00:27,8.2,0,246.3,2.1,1024.4,1024.9,76.7,0,0
138,2019-12-01 00:28,8.2,0,242.7,2.1,1024.4,1024.9,76.9,0,0
138,2019-12-01 00:29,8.2,0,243.7,2,1024.4,1024.9,76.4,0,0
138,2019-12-01 00:30,8.3,0,251.6,2,1024.4,1024.9,77.5,0,0
138,2019-12-01 00:31,8.2,0,244.8,1.9,1024.4,1024.9,76.8,0,0
138,2019-12-01 00:32,8.2,0,243.8,2.1,1024.4,1024.9,76.5,0,0
138,2019-12-01 00:33,8.2,0,235.4,2.3,1024.5,1025,76.7,0,0
138,2019-12-01 00:34,8.3,0,254.7,2.1,1024.5,1025,76.5,0,0
138,2019-12-01 00:35,8.3,0,250.4,1.9,1024.5,1025,77,0,0
138,2019-12-01 00:36,8.3,0,247.4,2.2,1024.5,1025,77,0,0
138,2019-12-01 00:37,8.3,0,246.9,2.7,1024.5,1025,76.6,0,0
138,2019-12-01 00:38,8.3,0,247.8,2.7,1024.5,1025,77,0,0
138,2019-12-01 00:39,8.3,0,235.8,2.4,1024.6,1025.1,76.9,0,0
138,2019-12-01 00:40,8.3,0,226.9,2.2,1024.6,1025.1,76.9,0,0
138,2019-12-01 00:41,8.3,0,243.6,2,1024.6,1025.1,77.1,0,0
138,2019-12-01 00:42,8.3,0,225.1,2.1,1024.6,1025.1,77,0,0
138,2019-12-01 00:43,8.3,0,218.3,1.3,1024.6,1025.1,77.3,0,0
138,2019-12-01 00:44,8.3,0,228.5,1.5,1024.6,1025.1,77.3,0,0
138,2019-12-01 00:45,8.3,0,242.1,2.1,1024.6,1025.1,77.3,0,0
